Location,Month,Prices
"Thunder Bay, Ontario ",1-May,100.1
"Thunder Bay, Ontario ",1-Jun,111.8
"Thunder Bay, Ontario ",1-Jul,117.7
"Thunder Bay, Ontario ",1-Aug,116.2
"Thunder Bay, Ontario ",1-Sep,116.4
"Thunder Bay, Ontario ",1-Oct,116
"Thunder Bay, Ontario ",1-Nov,113.3
"Thunder Bay, Ontario ",1-Dec,114.6
"Thunder Bay, Ontario ",1-Jan,121.4
"Thunder Bay, Ontario ",1-Feb,125.3
"Thunder Bay, Ontario ",1-Mar,132.9
"Thunder Bay, Ontario ",1-Apr,138.5
"Thunder Bay, Ontario ",1-May,138.5
"Thunder Bay, Ontario ",1-Jun,140
"Thunder Bay, Ontario ",1-Jul,146.2
"Thunder Bay, Ontario ",1-Aug,146.7
"Thunder Bay, Ontario ",1-Sep,146.8
"Thunder Bay, Ontario ",1-Oct,153.7
"Thunder Bay, Ontario ",1-Nov,153.8
"Thunder Bay, Ontario ",1-Dec,143.8
"Thunder Bay, Ontario ",1-Jan,149.9
"Thunder Bay, Ontario ",1-Feb,157.5
"Thunder Bay, Ontario ",1-Mar,186.9
"Thunder Bay, Ontario ",1-Apr,187.9
"Thunder Bay, Ontario ",1-May,196
"Thunder Bay, Ontario ",1-Jun,214.4
"Thunder Bay, Ontario ",1-Jul,185.7
"Thunder Bay, Ontario ",1-Aug,164.3
"Thunder Bay, Ontario ",1-Sep,164.9
"Thunder Bay, Ontario ",1-Oct,185.4
"Thunder Bay, Ontario ",1-Nov,159.1
"Thunder Bay, Ontario ",1-Dec,140.1
"Thunder Bay, Ontario ",1-Jan,150.5
"Thunder Bay, Ontario ",1-Feb,151.7
"Thunder Bay, Ontario ",1-Mar,160.7
"Thunder Bay, Ontario ",1-Apr,165.7
"Thunder Bay, Ontario ",1-May,162.6
"Thunder Bay, Ontario ",1-Jun,167
"Thunder Bay, Ontario ",1-Jul,161.8
"Thunder Bay, Ontario ",1-Aug,170
"Thunder Bay, Ontario ",1-Sep,168.2
"Thunder Bay, Ontario ",1-Oct,154.2
"Thunder Bay, Ontario ",1-Nov,153
"Thunder Bay, Ontario ",1-Dec,137.3
"Thunder Bay, Ontario ",1-Jan,136.8
"Thunder Bay, Ontario ",1-Feb,149.9
"Thunder Bay, Ontario ",1-Mar,162.2
,,
"Winnipeg, Manitoba",Jan-90,51.8
"Winnipeg, Manitoba",Feb-90,51.8
"Winnipeg, Manitoba",Mar-90,52.8
"Winnipeg, Manitoba",Apr-90,51.9
"Winnipeg, Manitoba",May-90,53.2
"Winnipeg, Manitoba",Jun-90,53.1
"Winnipeg, Manitoba",Jul-90,49.9
"Winnipeg, Manitoba",Aug-90,53.9
"Winnipeg, Manitoba",Sep-90,55.4
"Winnipeg, Manitoba",Oct-90,61.9
"Winnipeg, Manitoba",Nov-90,63.4
"Winnipeg, Manitoba",Dec-90,64.8
"Winnipeg, Manitoba",Jan-91,64.4
"Winnipeg, Manitoba",Feb-91,56.9
"Winnipeg, Manitoba",Mar-91,51
"Winnipeg, Manitoba",Apr-91,48.3
"Winnipeg, Manitoba",May-91,50.3
"Winnipeg, Manitoba",Jun-91,48.2
"Winnipeg, Manitoba",Jul-91,53.9
"Winnipeg, Manitoba",Aug-91,54.6
"Winnipeg, Manitoba",Sep-91,53.8
"Winnipeg, Manitoba",Oct-91,46.8
"Winnipeg, Manitoba",Nov-91,54.1
"Winnipeg, Manitoba",Dec-91,51.8
"Winnipeg, Manitoba",Jan-92,49.9
"Winnipeg, Manitoba",Feb-92,45.9
"Winnipeg, Manitoba",Mar-92,42.4
"Winnipeg, Manitoba",Apr-92,46.8
"Winnipeg, Manitoba",May-92,43.6
"Winnipeg, Manitoba",Jun-92,49.9
"Winnipeg, Manitoba",Jul-92,53.4
"Winnipeg, Manitoba",Aug-92,53.9
"Winnipeg, Manitoba",Sep-92,52.7
"Winnipeg, Manitoba",Oct-92,48.7
"Winnipeg, Manitoba",Nov-92,53.3
"Winnipeg, Manitoba",Dec-92,53.9
"Winnipeg, Manitoba",Jan-93,53.9
"Winnipeg, Manitoba",Feb-93,53.9
"Winnipeg, Manitoba",Mar-93,51.9
"Winnipeg, Manitoba",Apr-93,52.4
"Winnipeg, Manitoba",May-93,53
"Winnipeg, Manitoba",Jun-93,52.9
"Winnipeg, Manitoba",Jul-93,52.9
"Winnipeg, Manitoba",Aug-93,52.8
"Winnipeg, Manitoba",Sep-93,50.9
"Winnipeg, Manitoba",Oct-93,50.8
"Winnipeg, Manitoba",Nov-93,49.9
"Winnipeg, Manitoba",Dec-93,49.9
"Winnipeg, Manitoba",Jan-94,48.9
"Winnipeg, Manitoba",Feb-94,48.9
"Winnipeg, Manitoba",Mar-94,48.9
"Winnipeg, Manitoba",Apr-94,49.3
"Winnipeg, Manitoba",May-94,50.1
"Winnipeg, Manitoba",Jun-94,51.9
"Winnipeg, Manitoba",Jul-94,54.9
"Winnipeg, Manitoba",Aug-94,55.2
"Winnipeg, Manitoba",Sep-94,56.4
"Winnipeg, Manitoba",Oct-94,54.9
"Winnipeg, Manitoba",Nov-94,54.8
"Winnipeg, Manitoba",Dec-94,52.9
"Winnipeg, Manitoba",Jan-95,52.9
"Winnipeg, Manitoba",Feb-95,52.8
"Winnipeg, Manitoba",Mar-95,54.3
"Winnipeg, Manitoba",Apr-95,54.4
"Winnipeg, Manitoba",May-95,58.5
"Winnipeg, Manitoba",Jun-95,57
"Winnipeg, Manitoba",Jul-95,56.8
"Winnipeg, Manitoba",Aug-95,54.9
"Winnipeg, Manitoba",Sep-95,54
"Winnipeg, Manitoba",Oct-95,53.9
"Winnipeg, Manitoba",Nov-95,53.3
"Winnipeg, Manitoba",Dec-95,52.9
"Winnipeg, Manitoba",Jan-96,52.9
"Winnipeg, Manitoba",Feb-96,52.9
"Winnipeg, Manitoba",Mar-96,55.9
"Winnipeg, Manitoba",Apr-96,56.9
"Winnipeg, Manitoba",May-96,59.7
"Winnipeg, Manitoba",Jun-96,57.8
"Winnipeg, Manitoba",Jul-96,57.2
"Winnipeg, Manitoba",Aug-96,56.8
"Winnipeg, Manitoba",Sep-96,57.9
"Winnipeg, Manitoba",Oct-96,57.9
"Winnipeg, Manitoba",Nov-96,56.6
"Winnipeg, Manitoba",Dec-96,59.9
"Winnipeg, Manitoba",Jan-97,58.1
"Winnipeg, Manitoba",Feb-97,59
"Winnipeg, Manitoba",Mar-97,58.6
"Winnipeg, Manitoba",Apr-97,56.1
"Winnipeg, Manitoba",May-97,57.9
"Winnipeg, Manitoba",Jun-97,59.2
"Winnipeg, Manitoba",Jul-97,56.8
"Winnipeg, Manitoba",Aug-97,56.2
"Winnipeg, Manitoba",Sep-97,58.9
"Winnipeg, Manitoba",Oct-97,58
"Winnipeg, Manitoba",Nov-97,55.9
"Winnipeg, Manitoba",Dec-97,53.7
"Winnipeg, Manitoba",Jan-98,53.7
"Winnipeg, Manitoba",Feb-98,50.9
"Winnipeg, Manitoba",Mar-98,52.7
"Winnipeg, Manitoba",Apr-98,51.9
"Winnipeg, Manitoba",May-98,53.9
"Winnipeg, Manitoba",Jun-98,53.9
"Winnipeg, Manitoba",Jul-98,53.9
"Winnipeg, Manitoba",Aug-98,53.9
"Winnipeg, Manitoba",Sep-98,53.9
"Winnipeg, Manitoba",Oct-98,53.9
"Winnipeg, Manitoba",Nov-98,53.9
"Winnipeg, Manitoba",Dec-98,53.1
"Winnipeg, Manitoba",Jan-99,52.7
"Winnipeg, Manitoba",Feb-99,51.5
"Winnipeg, Manitoba",Mar-99,50
"Winnipeg, Manitoba",Apr-99,54.9
"Winnipeg, Manitoba",May-99,56.5
"Winnipeg, Manitoba",Jun-99,56.5
"Winnipeg, Manitoba",Jul-99,56.8
"Winnipeg, Manitoba",Aug-99,60.6
"Winnipeg, Manitoba",Sep-99,62.5
"Winnipeg, Manitoba",Oct-99,62.4
"Winnipeg, Manitoba",Nov-99,60.4
"Winnipeg, Manitoba",Dec-99,62.5
"Winnipeg, Manitoba",Jan-00,61.9
"Winnipeg, Manitoba",Feb-00,63.8
"Winnipeg, Manitoba",Mar-00,68.8
"Winnipeg, Manitoba",Apr-00,65.6
"Winnipeg, Manitoba",May-00,63.8
"Winnipeg, Manitoba",Jun-00,67.4
"Winnipeg, Manitoba",Jul-00,67.2
"Winnipeg, Manitoba",Aug-00,63.8
"Winnipeg, Manitoba",Sep-00,71.2
"Winnipeg, Manitoba",Oct-00,68.6
"Winnipeg, Manitoba",Nov-00,70.6
"Winnipeg, Manitoba",Dec-00,67.3
"Winnipeg, Manitoba",1-Jan,62.9
"Winnipeg, Manitoba",1-Feb,67.7
"Winnipeg, Manitoba",1-Mar,64.6
"Winnipeg, Manitoba",1-Apr,63.4
"Winnipeg, Manitoba",1-May,71.9
"Winnipeg, Manitoba",1-Jun,75.6
"Winnipeg, Manitoba",1-Jul,65.4
"Winnipeg, Manitoba",1-Aug,66.3
"Winnipeg, Manitoba",1-Sep,73.8
"Winnipeg, Manitoba",1-Oct,64.9
"Winnipeg, Manitoba",1-Nov,54.2
"Winnipeg, Manitoba",1-Dec,49.7
"Winnipeg, Manitoba",1-Jan,52.2
"Winnipeg, Manitoba",1-Feb,54.3
"Winnipeg, Manitoba",1-Mar,61.6
"Winnipeg, Manitoba",1-Apr,67
"Winnipeg, Manitoba",1-May,64.5
"Winnipeg, Manitoba",1-Jun,65.6
"Winnipeg, Manitoba",1-Jul,68.2
"Winnipeg, Manitoba",1-Aug,68.7
"Winnipeg, Manitoba",1-Sep,67.5
"Winnipeg, Manitoba",1-Oct,62.6
"Winnipeg, Manitoba",1-Nov,65.5
"Winnipeg, Manitoba",1-Dec,60.5
"Winnipeg, Manitoba",1-Jan,67.1
"Winnipeg, Manitoba",1-Feb,74.9
"Winnipeg, Manitoba",1-Mar,75.8
"Winnipeg, Manitoba",1-Apr,69.7
"Winnipeg, Manitoba",1-May,63.7
"Winnipeg, Manitoba",1-Jun,63.4
"Winnipeg, Manitoba",1-Jul,67.2
"Winnipeg, Manitoba",1-Aug,68.8
"Winnipeg, Manitoba",1-Sep,72.6
"Winnipeg, Manitoba",1-Oct,64.7
"Winnipeg, Manitoba",1-Nov,62.1
"Winnipeg, Manitoba",1-Dec,61
"Winnipeg, Manitoba",1-Jan,63.5
"Winnipeg, Manitoba",1-Feb,69
"Winnipeg, Manitoba",1-Mar,68.6
"Winnipeg, Manitoba",1-Apr,69.4
"Winnipeg, Manitoba",1-May,85.6
"Winnipeg, Manitoba",1-Jun,85.2
"Winnipeg, Manitoba",1-Jul,79.7
"Winnipeg, Manitoba",1-Aug,79.9
"Winnipeg, Manitoba",1-Sep,78.6
"Winnipeg, Manitoba",1-Oct,81.3
"Winnipeg, Manitoba",1-Nov,81.1
"Winnipeg, Manitoba",1-Dec,78.7
"Winnipeg, Manitoba",1-Jan,76.6
"Winnipeg, Manitoba",1-Feb,80.2
"Winnipeg, Manitoba",1-Mar,84.1
"Winnipeg, Manitoba",1-Apr,89.1
"Winnipeg, Manitoba",1-May,87.5
"Winnipeg, Manitoba",1-Jun,87.7
"Winnipeg, Manitoba",1-Jul,92.5
"Winnipeg, Manitoba",1-Aug,98.3
"Winnipeg, Manitoba",1-Sep,106.7
"Winnipeg, Manitoba",1-Oct,102.1
"Winnipeg, Manitoba",1-Nov,89.3
"Winnipeg, Manitoba",1-Dec,86
"Winnipeg, Manitoba",1-Jan,88.4
"Winnipeg, Manitoba",1-Feb,84.2
"Winnipeg, Manitoba",1-Mar,91.6
"Winnipeg, Manitoba",1-Apr,104.8
"Winnipeg, Manitoba",1-May,105.7
"Winnipeg, Manitoba",1-Jun,105
"Winnipeg, Manitoba",1-Jul,110.7
"Winnipeg, Manitoba",1-Aug,113.5
"Winnipeg, Manitoba",1-Sep,92.5
"Winnipeg, Manitoba",1-Oct,88.3
"Winnipeg, Manitoba",1-Nov,87.3
"Winnipeg, Manitoba",1-Dec,87.1
"Winnipeg, Manitoba",1-Jan,87
"Winnipeg, Manitoba",1-Feb,88
"Winnipeg, Manitoba",1-Mar,98.3
"Winnipeg, Manitoba",1-Apr,101.8
"Winnipeg, Manitoba",1-May,112.1
"Winnipeg, Manitoba",1-Jun,111.1
"Winnipeg, Manitoba",1-Jul,112.4
"Winnipeg, Manitoba",1-Aug,104.3
"Winnipeg, Manitoba",1-Sep,106.7
"Winnipeg, Manitoba",1-Oct,100.5
"Winnipeg, Manitoba",1-Nov,100.9
"Winnipeg, Manitoba",1-Dec,103.5
"Winnipeg, Manitoba",1-Jan,106.2
"Winnipeg, Manitoba",1-Feb,106.9
"Winnipeg, Manitoba",1-Mar,110.9
"Winnipeg, Manitoba",1-Apr,118.9
"Winnipeg, Manitoba",1-May,126.7
"Winnipeg, Manitoba",1-Jun,133.2
"Winnipeg, Manitoba",1-Jul,135.6
"Winnipeg, Manitoba",1-Aug,129.2
"Winnipeg, Manitoba",1-Sep,134.6
"Winnipeg, Manitoba",1-Oct,116.9
"Winnipeg, Manitoba",1-Nov,91.4
"Winnipeg, Manitoba",1-Dec,79.3
"Winnipeg, Manitoba",1-Jan,82.9
"Winnipeg, Manitoba",1-Feb,86.4
"Winnipeg, Manitoba",1-Mar,86.9
"Winnipeg, Manitoba",1-Apr,89.5
"Winnipeg, Manitoba",1-May,94.5
"Winnipeg, Manitoba",1-Jun,102.9
"Winnipeg, Manitoba",1-Jul,99.8
"Winnipeg, Manitoba",1-Aug,99.7
"Winnipeg, Manitoba",1-Sep,100.2
"Winnipeg, Manitoba",1-Oct,95.9
"Winnipeg, Manitoba",1-Nov,98.5
"Winnipeg, Manitoba",1-Dec,96
"Winnipeg, Manitoba",1-Jan,98.9
"Winnipeg, Manitoba",1-Feb,98.9
"Winnipeg, Manitoba",1-Mar,98.7
"Winnipeg, Manitoba",1-Apr,98.8
"Winnipeg, Manitoba",1-May,98.8
"Winnipeg, Manitoba",1-Jun,95.5
"Winnipeg, Manitoba",1-Jul,93.9
"Winnipeg, Manitoba",1-Aug,97.3
"Winnipeg, Manitoba",1-Sep,98.9
"Winnipeg, Manitoba",1-Oct,95.9
"Winnipeg, Manitoba",1-Nov,95.6
"Winnipeg, Manitoba",1-Dec,98.4
"Winnipeg, Manitoba",1-Jan,106.1
"Winnipeg, Manitoba",1-Feb,108
"Winnipeg, Manitoba",1-Mar,114.3
"Winnipeg, Manitoba",1-Apr,119.8
"Winnipeg, Manitoba",1-May,126.2
"Winnipeg, Manitoba",1-Jun,119.3
"Winnipeg, Manitoba",1-Jul,115.2
"Winnipeg, Manitoba",1-Aug,116.4
"Winnipeg, Manitoba",1-Sep,114.4
"Winnipeg, Manitoba",1-Oct,116.1
"Winnipeg, Manitoba",1-Nov,113.2
"Winnipeg, Manitoba",1-Dec,106.2
"Winnipeg, Manitoba",1-Jan,108
"Winnipeg, Manitoba",1-Feb,108.6
"Winnipeg, Manitoba",1-Mar,117.3
"Winnipeg, Manitoba",1-Apr,123.2
"Winnipeg, Manitoba",1-May,122.1
"Winnipeg, Manitoba",1-Jun,121.9
"Winnipeg, Manitoba",1-Jul,121.9
"Winnipeg, Manitoba",1-Aug,121.9
"Winnipeg, Manitoba",1-Sep,125
"Winnipeg, Manitoba",1-Oct,125.8
"Winnipeg, Manitoba",1-Nov,115.4
"Winnipeg, Manitoba",1-Dec,109
"Winnipeg, Manitoba",1-Jan,105.1
"Winnipeg, Manitoba",1-Feb,114.1
"Winnipeg, Manitoba",1-Mar,123.1
"Winnipeg, Manitoba",1-Apr,122.8
"Winnipeg, Manitoba",1-May,123.5
"Winnipeg, Manitoba",1-Jun,134.8
"Winnipeg, Manitoba",1-Jul,131.5
"Winnipeg, Manitoba",1-Aug,128.5
"Winnipeg, Manitoba",1-Sep,125.5
"Winnipeg, Manitoba",1-Oct,116.4
"Winnipeg, Manitoba",1-Nov,111.8
"Winnipeg, Manitoba",1-Dec,107.1
"Winnipeg, Manitoba",1-Jan,110.1
"Winnipeg, Manitoba",1-Feb,111.7
"Winnipeg, Manitoba",1-Mar,124.9
"Winnipeg, Manitoba",1-Apr,126.9
"Winnipeg, Manitoba",1-May,127.8
"Winnipeg, Manitoba",1-Jun,129
"Winnipeg, Manitoba",1-Jul,125.4
"Winnipeg, Manitoba",1-Aug,123.1
"Winnipeg, Manitoba",1-Sep,122.5
"Winnipeg, Manitoba",1-Oct,115.6
"Winnipeg, Manitoba",1-Nov,106.9
"Winnipeg, Manitoba",1-Dec,92.1
"Winnipeg, Manitoba",1-Jan,82.4
"Winnipeg, Manitoba",1-Feb,89.7
"Winnipeg, Manitoba",1-Mar,96
"Winnipeg, Manitoba",1-Apr,93.7
"Winnipeg, Manitoba",1-May,97.8
"Winnipeg, Manitoba",1-Jun,107.8
"Winnipeg, Manitoba",1-Jul,104.1
"Winnipeg, Manitoba",1-Aug,108.7
"Winnipeg, Manitoba",1-Sep,99.2
"Winnipeg, Manitoba",1-Oct,103.6
"Winnipeg, Manitoba",1-Nov,98.4
"Winnipeg, Manitoba",1-Dec,86.6
"Winnipeg, Manitoba",1-Jan,83.2
"Winnipeg, Manitoba",1-Feb,74.7
"Winnipeg, Manitoba",1-Mar,85
"Winnipeg, Manitoba",1-Apr,90.3
"Winnipeg, Manitoba",1-May,94.8
"Winnipeg, Manitoba",1-Jun,112.7
"Winnipeg, Manitoba",1-Jul,95.5
"Winnipeg, Manitoba",1-Aug,95
"Winnipeg, Manitoba",1-Sep,94.8
"Winnipeg, Manitoba",1-Oct,99.2
"Winnipeg, Manitoba",1-Nov,88.1
"Winnipeg, Manitoba",1-Dec,91.7
"Winnipeg, Manitoba",1-Jan,101.9
"Winnipeg, Manitoba",1-Feb,96.3
"Winnipeg, Manitoba",1-Mar,94.2
"Winnipeg, Manitoba",1-Apr,101.7
"Winnipeg, Manitoba",1-May,93.3
"Winnipeg, Manitoba",1-Jun,91.5
"Winnipeg, Manitoba",1-Jul,87.6
"Winnipeg, Manitoba",1-Aug,90.1
"Winnipeg, Manitoba",1-Sep,100.2
"Winnipeg, Manitoba",1-Oct,99.7
"Winnipeg, Manitoba",1-Nov,108.9
"Winnipeg, Manitoba",1-Dec,103.1
"Winnipeg, Manitoba",1-Jan,107
"Winnipeg, Manitoba",1-Feb,104.2
"Winnipeg, Manitoba",1-Mar,106.9
"Winnipeg, Manitoba",1-Apr,121.1
"Winnipeg, Manitoba",1-May,125.1
"Winnipeg, Manitoba",1-Jun,125.3
"Winnipeg, Manitoba",1-Jul,123.4
"Winnipeg, Manitoba",1-Aug,118
"Winnipeg, Manitoba",1-Sep,116.6
"Winnipeg, Manitoba",1-Oct,111.3
"Winnipeg, Manitoba",1-Nov,102.4
"Winnipeg, Manitoba",1-Dec,95.5
"Winnipeg, Manitoba",1-Jan,89.9
"Winnipeg, Manitoba",1-Feb,97.5
"Winnipeg, Manitoba",1-Mar,108.4
"Winnipeg, Manitoba",1-Apr,125.1
"Winnipeg, Manitoba",1-May,122.6
"Winnipeg, Manitoba",1-Jun,113.1
"Winnipeg, Manitoba",1-Jul,114.7
"Winnipeg, Manitoba",1-Aug,107.7
"Winnipeg, Manitoba",1-Sep,108.2
"Winnipeg, Manitoba",1-Oct,110.9
"Winnipeg, Manitoba",1-Nov,107
"Winnipeg, Manitoba",1-Dec,103.3
"Winnipeg, Manitoba",1-Jan,101.6
"Winnipeg, Manitoba",1-Feb,102.5
"Winnipeg, Manitoba",1-Mar,84.5
"Winnipeg, Manitoba",1-Apr,67.7
"Winnipeg, Manitoba",1-May,85.2
"Winnipeg, Manitoba",1-Jun,95.5
"Winnipeg, Manitoba",1-Jul,99.9
"Winnipeg, Manitoba",1-Aug,97.8
"Winnipeg, Manitoba",1-Sep,96.7
"Winnipeg, Manitoba",1-Oct,101.1
"Winnipeg, Manitoba",1-Nov,95.9
"Winnipeg, Manitoba",1-Dec,95.7
"Winnipeg, Manitoba",1-Jan,102.9
"Winnipeg, Manitoba",1-Feb,109.2
"Winnipeg, Manitoba",1-Mar,115.9
"Winnipeg, Manitoba",1-Apr,122.7
"Winnipeg, Manitoba",1-May,127.8
"Winnipeg, Manitoba",1-Jun,127.1
"Winnipeg, Manitoba",1-Jul,131.5
"Winnipeg, Manitoba",1-Aug,131.8
"Winnipeg, Manitoba",1-Sep,131.8
"Winnipeg, Manitoba",1-Oct,141.2
"Winnipeg, Manitoba",1-Nov,138.7
"Winnipeg, Manitoba",1-Dec,130.7
"Winnipeg, Manitoba",1-Jan,138.5
"Winnipeg, Manitoba",1-Feb,147.1
"Winnipeg, Manitoba",1-Mar,169.8
"Winnipeg, Manitoba",1-Apr,170.9
"Winnipeg, Manitoba",1-May,183.1
"Winnipeg, Manitoba",1-Jun,205.3
"Winnipeg, Manitoba",1-Jul,190.1
"Winnipeg, Manitoba",1-Aug,169.9
"Winnipeg, Manitoba",1-Sep,169.2
"Winnipeg, Manitoba",1-Oct,184.3
"Winnipeg, Manitoba",1-Nov,171.7
"Winnipeg, Manitoba",1-Dec,150.8
"Winnipeg, Manitoba",1-Jan,147.2
"Winnipeg, Manitoba",1-Feb,153.2
"Winnipeg, Manitoba",1-Mar,151.5
"Winnipeg, Manitoba",1-Apr,162.4
"Winnipeg, Manitoba",1-May,163
"Winnipeg, Manitoba",1-Jun,157.6
"Winnipeg, Manitoba",1-Jul,157.5
"Winnipeg, Manitoba",1-Aug,163.3
"Winnipeg, Manitoba",1-Sep,163.4
"Winnipeg, Manitoba",1-Oct,155.9
"Winnipeg, Manitoba",1-Nov,151.6
"Winnipeg, Manitoba",1-Dec,136.7
"Winnipeg, Manitoba",1-Jan,117.4
"Winnipeg, Manitoba",1-Feb,125.6
"Winnipeg, Manitoba",1-Mar,135.5
,,
"Regina, Saskatchewan",Jan-90,51
"Regina, Saskatchewan",Feb-90,51
"Regina, Saskatchewan",Mar-90,54.9
"Regina, Saskatchewan",Apr-90,54.9
"Regina, Saskatchewan",May-90,54.9
"Regina, Saskatchewan",Jun-90,54.9
"Regina, Saskatchewan",Jul-90,55.9
"Regina, Saskatchewan",Aug-90,54.7
"Regina, Saskatchewan",Sep-90,54.1
"Regina, Saskatchewan",Oct-90,58.7
"Regina, Saskatchewan",Nov-90,53.4
"Regina, Saskatchewan",Dec-90,57.9
"Regina, Saskatchewan",Jan-91,55.3
"Regina, Saskatchewan",Feb-91,46.1
"Regina, Saskatchewan",Mar-91,44.8
"Regina, Saskatchewan",Apr-91,44.9
"Regina, Saskatchewan",May-91,48.5
"Regina, Saskatchewan",Jun-91,39.5
"Regina, Saskatchewan",Jul-91,52.6
"Regina, Saskatchewan",Aug-91,50.2
"Regina, Saskatchewan",Sep-91,44.4
"Regina, Saskatchewan",Oct-91,47.4
"Regina, Saskatchewan",Nov-91,48.5
"Regina, Saskatchewan",Dec-91,46.7
"Regina, Saskatchewan",Jan-92,50.3
"Regina, Saskatchewan",Feb-92,46.2
"Regina, Saskatchewan",Mar-92,45.1
"Regina, Saskatchewan",Apr-92,42.6
"Regina, Saskatchewan",May-92,52
"Regina, Saskatchewan",Jun-92,48
"Regina, Saskatchewan",Jul-92,48.2
"Regina, Saskatchewan",Aug-92,49.3
"Regina, Saskatchewan",Sep-92,50
"Regina, Saskatchewan",Oct-92,52.6
"Regina, Saskatchewan",Nov-92,53.8
"Regina, Saskatchewan",Dec-92,55
"Regina, Saskatchewan",Jan-93,56.8
"Regina, Saskatchewan",Feb-93,52.8
"Regina, Saskatchewan",Mar-93,49
"Regina, Saskatchewan",Apr-93,51.5
"Regina, Saskatchewan",May-93,53.9
"Regina, Saskatchewan",Jun-93,53.7
"Regina, Saskatchewan",Jul-93,53.7
"Regina, Saskatchewan",Aug-93,53.9
"Regina, Saskatchewan",Sep-93,53.9
"Regina, Saskatchewan",Oct-93,54
"Regina, Saskatchewan",Nov-93,54.9
"Regina, Saskatchewan",Dec-93,54.9
"Regina, Saskatchewan",Jan-94,53.9
"Regina, Saskatchewan",Feb-94,52.9
"Regina, Saskatchewan",Mar-94,52.9
"Regina, Saskatchewan",Apr-94,53.3
"Regina, Saskatchewan",May-94,53.9
"Regina, Saskatchewan",Jun-94,56.9
"Regina, Saskatchewan",Jul-94,56.9
"Regina, Saskatchewan",Aug-94,58.4
"Regina, Saskatchewan",Sep-94,59.9
"Regina, Saskatchewan",Oct-94,57
"Regina, Saskatchewan",Nov-94,56.9
"Regina, Saskatchewan",Dec-94,54.9
"Regina, Saskatchewan",Jan-95,54.9
"Regina, Saskatchewan",Feb-95,55.9
"Regina, Saskatchewan",Mar-95,57.2
"Regina, Saskatchewan",Apr-95,58
"Regina, Saskatchewan",May-95,61.2
"Regina, Saskatchewan",Jun-95,61
"Regina, Saskatchewan",Jul-95,58.9
"Regina, Saskatchewan",Aug-95,58.9
"Regina, Saskatchewan",Sep-95,56.9
"Regina, Saskatchewan",Oct-95,56.9
"Regina, Saskatchewan",Nov-95,53.9
"Regina, Saskatchewan",Dec-95,55.9
"Regina, Saskatchewan",Jan-96,54.4
"Regina, Saskatchewan",Feb-96,55.9
"Regina, Saskatchewan",Mar-96,57.9
"Regina, Saskatchewan",Apr-96,58.9
"Regina, Saskatchewan",May-96,60.5
"Regina, Saskatchewan",Jun-96,58.9
"Regina, Saskatchewan",Jul-96,58.9
"Regina, Saskatchewan",Aug-96,58.9
"Regina, Saskatchewan",Sep-96,61.9
"Regina, Saskatchewan",Oct-96,61.9
"Regina, Saskatchewan",Nov-96,60.5
"Regina, Saskatchewan",Dec-96,62.5
"Regina, Saskatchewan",Jan-97,59.1
"Regina, Saskatchewan",Feb-97,60
"Regina, Saskatchewan",Mar-97,61.8
"Regina, Saskatchewan",Apr-97,60.9
"Regina, Saskatchewan",May-97,58.9
"Regina, Saskatchewan",Jun-97,63.9
"Regina, Saskatchewan",Jul-97,61.9
"Regina, Saskatchewan",Aug-97,59.9
"Regina, Saskatchewan",Sep-97,59.9
"Regina, Saskatchewan",Oct-97,58.9
"Regina, Saskatchewan",Nov-97,57.9
"Regina, Saskatchewan",Dec-97,56.9
"Regina, Saskatchewan",Jan-98,56.4
"Regina, Saskatchewan",Feb-98,55.6
"Regina, Saskatchewan",Mar-98,54.7
"Regina, Saskatchewan",Apr-98,53.9
"Regina, Saskatchewan",May-98,56.9
"Regina, Saskatchewan",Jun-98,56.9
"Regina, Saskatchewan",Jul-98,56.9
"Regina, Saskatchewan",Aug-98,54.1
"Regina, Saskatchewan",Sep-98,53.3
"Regina, Saskatchewan",Oct-98,56.5
"Regina, Saskatchewan",Nov-98,56.9
"Regina, Saskatchewan",Dec-98,55.7
"Regina, Saskatchewan",Jan-99,55.2
"Regina, Saskatchewan",Feb-99,54.4
"Regina, Saskatchewan",Mar-99,53.9
"Regina, Saskatchewan",Apr-99,57.9
"Regina, Saskatchewan",May-99,59.5
"Regina, Saskatchewan",Jun-99,59.5
"Regina, Saskatchewan",Jul-99,60.3
"Regina, Saskatchewan",Aug-99,64.3
"Regina, Saskatchewan",Sep-99,65.9
"Regina, Saskatchewan",Oct-99,65.8
"Regina, Saskatchewan",Nov-99,63.4
"Regina, Saskatchewan",Dec-99,65.9
"Regina, Saskatchewan",Jan-00,65.2
"Regina, Saskatchewan",Feb-00,66.3
"Regina, Saskatchewan",Mar-00,71.4
"Regina, Saskatchewan",Apr-00,71.1
"Regina, Saskatchewan",May-00,69.4
"Regina, Saskatchewan",Jun-00,70.4
"Regina, Saskatchewan",Jul-00,73.3
"Regina, Saskatchewan",Aug-00,72.6
"Regina, Saskatchewan",Sep-00,75.4
"Regina, Saskatchewan",Oct-00,75.8
"Regina, Saskatchewan",Nov-00,75.1
"Regina, Saskatchewan",Dec-00,74
"Regina, Saskatchewan",1-Jan,72.4
"Regina, Saskatchewan",1-Feb,74.3
"Regina, Saskatchewan",1-Mar,69.6
"Regina, Saskatchewan",1-Apr,68.6
