Location,Month,Prices
"Thunder Bay, Ontario ",Aug-20,115.6
"Thunder Bay, Ontario ",Sep-20,115.3
"Thunder Bay, Ontario ",Oct-20,120.9
"Thunder Bay, Ontario ",Nov-20,118.7
"Thunder Bay, Ontario ",Dec-20,121.7
"Thunder Bay, Ontario ",Jan-21,128.1
"Thunder Bay, Ontario ",Feb-21,130
"Thunder Bay, Ontario ",Mar-21,133.8
"Thunder Bay, Ontario ",Apr-21,139.6
"Thunder Bay, Ontario ",May-21,140
"Thunder Bay, Ontario ",Jun-21,141.1
"Thunder Bay, Ontario ",Jul-21,141.5
"Thunder Bay, Ontario ",Aug-21,140.8
"Thunder Bay, Ontario ",Sep-21,142.6
"Thunder Bay, Ontario ",Oct-21,153.7
"Thunder Bay, Ontario ",Nov-21,153.4
"Thunder Bay, Ontario ",Dec-21,154.5
"Thunder Bay, Ontario ",Jan-22,163.5
"Thunder Bay, Ontario ",Feb-22,173.3
"Thunder Bay, Ontario ",Mar-22,201.6
"Thunder Bay, Ontario ",Apr-22,208.2
"Thunder Bay, Ontario ",May-22,232.4
"Thunder Bay, Ontario ",Jun-22,243
"Thunder Bay, Ontario ",Jul-22,223.7
"Thunder Bay, Ontario ",Aug-22,206.8
"Thunder Bay, Ontario ",Sep-22,215.9
"Thunder Bay, Ontario ",Oct-22,229.8
"Thunder Bay, Ontario ",Nov-22,236.7
"Thunder Bay, Ontario ",Dec-22,221.3
"Thunder Bay, Ontario ",Jan-23,213.2
"Thunder Bay, Ontario ",Feb-23,198.4
"Thunder Bay, Ontario ",Mar-23,182.8
"Thunder Bay, Ontario ",Apr-23,178.9
"Thunder Bay, Ontario ",May-23,179.3
"Thunder Bay, Ontario ",Jun-23,176.9
"Thunder Bay, Ontario ",Jul-23,174
"Thunder Bay, Ontario ",Aug-23,183.4
"Thunder Bay, Ontario ",Sep-23,207.9
"Thunder Bay, Ontario ",Oct-23,196.6
"Thunder Bay, Ontario ",Nov-23,204.2
"Thunder Bay, Ontario ",Dec-23,176.6
"Thunder Bay, Ontario ",Jan-24,154.4
"Thunder Bay, Ontario ",Feb-24,171
"Thunder Bay, Ontario ",Mar-24,175.5
,,
"Winnipeg, Manitoba",Jan-90,32.9
"Winnipeg, Manitoba",Feb-90,33.8
"Winnipeg, Manitoba",Mar-90,34
"Winnipeg, Manitoba",Apr-90,34.6
"Winnipeg, Manitoba",May-90,34.6
"Winnipeg, Manitoba",Jun-90,34.6
"Winnipeg, Manitoba",Jul-90,34.6
"Winnipeg, Manitoba",Aug-90,34.6
"Winnipeg, Manitoba",Sep-90,36.2
"Winnipeg, Manitoba",Oct-90,40.6
"Winnipeg, Manitoba",Nov-90,45.6
"Winnipeg, Manitoba",Dec-90,46.3
"Winnipeg, Manitoba",Jan-91,48.9
"Winnipeg, Manitoba",Feb-91,44.6
"Winnipeg, Manitoba",Mar-91,41.9
"Winnipeg, Manitoba",Apr-91,40.8
"Winnipeg, Manitoba",May-91,41.4
"Winnipeg, Manitoba",Jun-91,41.4
"Winnipeg, Manitoba",Jul-91,41.4
"Winnipeg, Manitoba",Aug-91,41.4
"Winnipeg, Manitoba",Sep-91,41.6
"Winnipeg, Manitoba",Oct-91,41.8
"Winnipeg, Manitoba",Nov-91,42.8
"Winnipeg, Manitoba",Dec-91,42.4
"Winnipeg, Manitoba",Jan-92,41.7
"Winnipeg, Manitoba",Feb-92,41.7
"Winnipeg, Manitoba",Mar-92,40.3
"Winnipeg, Manitoba",Apr-92,40.3
"Winnipeg, Manitoba",May-92,40.3
"Winnipeg, Manitoba",Jun-92,40.3
"Winnipeg, Manitoba",Jul-92,40.3
"Winnipeg, Manitoba",Aug-92,40.3
"Winnipeg, Manitoba",Sep-92,41.1
"Winnipeg, Manitoba",Oct-92,41.7
"Winnipeg, Manitoba",Nov-92,42.2
"Winnipeg, Manitoba",Dec-92,42
"Winnipeg, Manitoba",Jan-93,42
"Winnipeg, Manitoba",Feb-93,42.3
"Winnipeg, Manitoba",Mar-93,42.3
"Winnipeg, Manitoba",Apr-93,42.6
"Winnipeg, Manitoba",May-93,42.6
"Winnipeg, Manitoba",Jun-93,42.6
"Winnipeg, Manitoba",Jul-93,42.6
"Winnipeg, Manitoba",Aug-93,42.6
"Winnipeg, Manitoba",Sep-93,42.6
"Winnipeg, Manitoba",Oct-93,42.6
"Winnipeg, Manitoba",Nov-93,42.8
"Winnipeg, Manitoba",Dec-93,42.8
"Winnipeg, Manitoba",Jan-94,42.4
"Winnipeg, Manitoba",Feb-94,41
"Winnipeg, Manitoba",Mar-94,41.5
"Winnipeg, Manitoba",Apr-94,41.5
"Winnipeg, Manitoba",May-94,41.5
"Winnipeg, Manitoba",Jun-94,41.5
"Winnipeg, Manitoba",Jul-94,41.5
"Winnipeg, Manitoba",Aug-94,41.5
"Winnipeg, Manitoba",Sep-94,43.6
"Winnipeg, Manitoba",Oct-94,41.8
"Winnipeg, Manitoba",Nov-94,41.6
"Winnipeg, Manitoba",Dec-94,41.7
"Winnipeg, Manitoba",Jan-95,41.3
"Winnipeg, Manitoba",Feb-95,41.3
"Winnipeg, Manitoba",Mar-95,41.3
"Winnipeg, Manitoba",Apr-95,41.3
"Winnipeg, Manitoba",May-95,41.9
"Winnipeg, Manitoba",Jun-95,41.9
"Winnipeg, Manitoba",Jul-95,41.9
"Winnipeg, Manitoba",Aug-95,41.9
"Winnipeg, Manitoba",Sep-95,41.9
"Winnipeg, Manitoba",Oct-95,43
"Winnipeg, Manitoba",Nov-95,42.5
"Winnipeg, Manitoba",Dec-95,42.4
"Winnipeg, Manitoba",Jan-96,42.7
"Winnipeg, Manitoba",Feb-96,42.7
"Winnipeg, Manitoba",Mar-96,42.9
"Winnipeg, Manitoba",Apr-96,43.5
"Winnipeg, Manitoba",May-96,43.5
"Winnipeg, Manitoba",Jun-96,43.5
"Winnipeg, Manitoba",Jul-96,43.5
"Winnipeg, Manitoba",Aug-96,43.5
"Winnipeg, Manitoba",Sep-96,43.7
"Winnipeg, Manitoba",Oct-96,46.9
"Winnipeg, Manitoba",Nov-96,47.7
"Winnipeg, Manitoba",Dec-96,48.2
"Winnipeg, Manitoba",Jan-97,48.6
"Winnipeg, Manitoba",Feb-97,48.6
"Winnipeg, Manitoba",Mar-97,47.8
"Winnipeg, Manitoba",Apr-97,47.6
"Winnipeg, Manitoba",May-97,47.2
"Winnipeg, Manitoba",Jun-97,47.2
"Winnipeg, Manitoba",Jul-97,47.2
"Winnipeg, Manitoba",Aug-97,47.2
"Winnipeg, Manitoba",Sep-97,47.8
"Winnipeg, Manitoba",Oct-97,47.9
"Winnipeg, Manitoba",Nov-97,48.1
"Winnipeg, Manitoba",Dec-97,48.1
"Winnipeg, Manitoba",Jan-98,48.1
"Winnipeg, Manitoba",Feb-98,47.7
"Winnipeg, Manitoba",Mar-98,47.6
"Winnipeg, Manitoba",Apr-98,47.1
"Winnipeg, Manitoba",May-98,47.6
"Winnipeg, Manitoba",Jun-98,47.6
"Winnipeg, Manitoba",Jul-98,47.6
"Winnipeg, Manitoba",Aug-98,47.6
"Winnipeg, Manitoba",Sep-98,46.8
"Winnipeg, Manitoba",Oct-98,46.3
"Winnipeg, Manitoba",Nov-98,46.3
"Winnipeg, Manitoba",Dec-98,44
"Winnipeg, Manitoba",Jan-99,44
"Winnipeg, Manitoba",Feb-99,44
"Winnipeg, Manitoba",Mar-99,42.7
"Winnipeg, Manitoba",Apr-99,43.1
"Winnipeg, Manitoba",May-99,44
"Winnipeg, Manitoba",Jun-99,44
"Winnipeg, Manitoba",Jul-99,44
"Winnipeg, Manitoba",Aug-99,45.9
"Winnipeg, Manitoba",Sep-99,48.1
"Winnipeg, Manitoba",Oct-99,49.2
"Winnipeg, Manitoba",Nov-99,48.5
"Winnipeg, Manitoba",Dec-99,49.1
"Winnipeg, Manitoba",Jan-00,50.5
"Winnipeg, Manitoba",Feb-00,51.6
"Winnipeg, Manitoba",Mar-00,52.8
"Winnipeg, Manitoba",Apr-00,52.8
"Winnipeg, Manitoba",May-00,52.8
"Winnipeg, Manitoba",Jun-00,52.8
"Winnipeg, Manitoba",Jul-00,52.8
"Winnipeg, Manitoba",Aug-00,52.8
"Winnipeg, Manitoba",Sep-00,62.3
"Winnipeg, Manitoba",Oct-00,62.9
"Winnipeg, Manitoba",Nov-00,64.2
"Winnipeg, Manitoba",Dec-00,64.5
"Winnipeg, Manitoba",Jan-01,62
"Winnipeg, Manitoba",Feb-01,62.3
"Winnipeg, Manitoba",Mar-01,60.2
"Winnipeg, Manitoba",Apr-01,60.2
"Winnipeg, Manitoba",May-01,60.5
"Winnipeg, Manitoba",Jun-01,60.5
"Winnipeg, Manitoba",Jul-01,60.5
"Winnipeg, Manitoba",Aug-01,60.5
"Winnipeg, Manitoba",Sep-01,62.6
"Winnipeg, Manitoba",Oct-01,60.8
"Winnipeg, Manitoba",Nov-01,57.4
"Winnipeg, Manitoba",Dec-01,54.4
"Winnipeg, Manitoba",Jan-02,49.5
"Winnipeg, Manitoba",Feb-02,49.1
"Winnipeg, Manitoba",Mar-02,50.3
"Winnipeg, Manitoba",Apr-02,51.9
"Winnipeg, Manitoba",May-02,51
"Winnipeg, Manitoba",Jun-02,51
"Winnipeg, Manitoba",Jul-02,51
"Winnipeg, Manitoba",Aug-02,51
"Winnipeg, Manitoba",Sep-02,58.4
"Winnipeg, Manitoba",Oct-02,58.3
"Winnipeg, Manitoba",Nov-02,57.4
"Winnipeg, Manitoba",Dec-02,57.3
"Winnipeg, Manitoba",Jan-03,59
"Winnipeg, Manitoba",Feb-03,62.5
"Winnipeg, Manitoba",Mar-03,69.2
"Winnipeg, Manitoba",Apr-03,63.2
"Winnipeg, Manitoba",May-03,60
"Winnipeg, Manitoba",Jun-03,60
"Winnipeg, Manitoba",Jul-03,60
"Winnipeg, Manitoba",Aug-03,60
"Winnipeg, Manitoba",Sep-03,61.7
"Winnipeg, Manitoba",Oct-03,57.8
"Winnipeg, Manitoba",Nov-03,57.5
"Winnipeg, Manitoba",Dec-03,59
"Winnipeg, Manitoba",Jan-04,60.3
"Winnipeg, Manitoba",Feb-04,60.8
"Winnipeg, Manitoba",Mar-04,62.2
"Winnipeg, Manitoba",Apr-04,62.1
"Winnipeg, Manitoba",May-04,62.5
"Winnipeg, Manitoba",Jun-04,62.5
"Winnipeg, Manitoba",Jul-04,62.5
"Winnipeg, Manitoba",Aug-04,62.5
"Winnipeg, Manitoba",Sep-04,67.5
"Winnipeg, Manitoba",Oct-04,71.1
"Winnipeg, Manitoba",Nov-04,71.2
"Winnipeg, Manitoba",Dec-04,67.8
"Winnipeg, Manitoba",Jan-05,69.2
"Winnipeg, Manitoba",Feb-05,76.5
"Winnipeg, Manitoba",Mar-05,77.7
"Winnipeg, Manitoba",Apr-05,79.8
"Winnipeg, Manitoba",May-05,75.6
"Winnipeg, Manitoba",Jun-05,75.6
"Winnipeg, Manitoba",Jul-05,75.6
"Winnipeg, Manitoba",Aug-05,75.6
"Winnipeg, Manitoba",Sep-05,92.5
"Winnipeg, Manitoba",Oct-05,97.7
"Winnipeg, Manitoba",Nov-05,95.7
"Winnipeg, Manitoba",Dec-05,88.3
"Winnipeg, Manitoba",Jan-06,86.8
"Winnipeg, Manitoba",Feb-06,85.5
"Winnipeg, Manitoba",Mar-06,83.3
"Winnipeg, Manitoba",Apr-06,85.9
"Winnipeg, Manitoba",May-06,86.6
"Winnipeg, Manitoba",Jun-06,86.6
"Winnipeg, Manitoba",Jul-06,85.8
"Winnipeg, Manitoba",Aug-06,85.8
"Winnipeg, Manitoba",Sep-06,90.4
"Winnipeg, Manitoba",Oct-06,78.1
"Winnipeg, Manitoba",Nov-06,75.9
"Winnipeg, Manitoba",Dec-06,77.1
"Winnipeg, Manitoba",Jan-07,93.9
"Winnipeg, Manitoba",Feb-07,85.8
"Winnipeg, Manitoba",Mar-07,88.1
"Winnipeg, Manitoba",Apr-07,90.8
"Winnipeg, Manitoba",May-07,89.6
"Winnipeg, Manitoba",Jun-07,89.6
"Winnipeg, Manitoba",Jul-07,89.6
"Winnipeg, Manitoba",Aug-07,89.6
"Winnipeg, Manitoba",Sep-07,90.2
"Winnipeg, Manitoba",Oct-07,89.1
"Winnipeg, Manitoba",Nov-07,93.7
"Winnipeg, Manitoba",Dec-07,108
"Winnipeg, Manitoba",Jan-08,104.7
"Winnipeg, Manitoba",Feb-08,100.3
"Winnipeg, Manitoba",Mar-08,110.1
"Winnipeg, Manitoba",Apr-08,118.9
"Winnipeg, Manitoba",May-08,125.1
"Winnipeg, Manitoba",Jun-08,125.1
"Winnipeg, Manitoba",Jul-08,125.1
"Winnipeg, Manitoba",Aug-08,125.1
"Winnipeg, Manitoba",Sep-08,123.7
"Winnipeg, Manitoba",Oct-08,121.9
"Winnipeg, Manitoba",Nov-08,114.5
"Winnipeg, Manitoba",Dec-08,95.1
"Winnipeg, Manitoba",Jan-09,91.3
"Winnipeg, Manitoba",Feb-09,84.6
"Winnipeg, Manitoba",Mar-09,75.7
"Winnipeg, Manitoba",Apr-09,79.6
"Winnipeg, Manitoba",May-09,75.6
"Winnipeg, Manitoba",Jun-09,75.6
"Winnipeg, Manitoba",Jul-09,75.6
"Winnipeg, Manitoba",Aug-09,75.6
"Winnipeg, Manitoba",Sep-09,88.1
"Winnipeg, Manitoba",Oct-09,85.7
"Winnipeg, Manitoba",Nov-09,93.9
"Winnipeg, Manitoba",Dec-09,91.4
"Winnipeg, Manitoba",Jan-10,95.9
"Winnipeg, Manitoba",Feb-10,91.5
"Winnipeg, Manitoba",Mar-10,92.2
"Winnipeg, Manitoba",Apr-10,92.8
"Winnipeg, Manitoba",May-10,93.3
"Winnipeg, Manitoba",Jun-10,93.3
"Winnipeg, Manitoba",Jul-10,93.3
"Winnipeg, Manitoba",Aug-10,93.3
"Winnipeg, Manitoba",Sep-10,91.1
"Winnipeg, Manitoba",Oct-10,96.2
"Winnipeg, Manitoba",Nov-10,99.3
"Winnipeg, Manitoba",Dec-10,103.8
"Winnipeg, Manitoba",Jan-11,104.7
"Winnipeg, Manitoba",Feb-11,106.7
"Winnipeg, Manitoba",Mar-11,111.6
"Winnipeg, Manitoba",Apr-11,116.8
"Winnipeg, Manitoba",May-11,112.5
"Winnipeg, Manitoba",Jun-11,112.5
"Winnipeg, Manitoba",Jul-11,112.5
"Winnipeg, Manitoba",Aug-11,112.5
"Winnipeg, Manitoba",Sep-11,112.7
"Winnipeg, Manitoba",Oct-11,117.1
"Winnipeg, Manitoba",Nov-11,124.4
"Winnipeg, Manitoba",Dec-11,121.7
"Winnipeg, Manitoba",Jan-12,119
"Winnipeg, Manitoba",Feb-12,116.4
"Winnipeg, Manitoba",Mar-12,119
"Winnipeg, Manitoba",Apr-12,119.6
"Winnipeg, Manitoba",May-12,115.7
"Winnipeg, Manitoba",Jun-12,115.7
"Winnipeg, Manitoba",Jul-12,115.7
"Winnipeg, Manitoba",Aug-12,115.7
"Winnipeg, Manitoba",Sep-12,114.3
"Winnipeg, Manitoba",Oct-12,113
"Winnipeg, Manitoba",Nov-12,112
"Winnipeg, Manitoba",Dec-12,115.5
"Winnipeg, Manitoba",Jan-13,116.5
"Winnipeg, Manitoba",Feb-13,122.3
"Winnipeg, Manitoba",Mar-13,123.1
"Winnipeg, Manitoba",Apr-13,119.3
"Winnipeg, Manitoba",May-13,114.7
"Winnipeg, Manitoba",Jun-13,116.5
"Winnipeg, Manitoba",Jul-13,114.9
"Winnipeg, Manitoba",Aug-13,113.6
"Winnipeg, Manitoba",Sep-13,118.5
"Winnipeg, Manitoba",Oct-13,122.9
"Winnipeg, Manitoba",Nov-13,126.2
"Winnipeg, Manitoba",Dec-13,129.9
"Winnipeg, Manitoba",Jan-14,132.4
"Winnipeg, Manitoba",Feb-14,136.7
"Winnipeg, Manitoba",Mar-14,136.3
"Winnipeg, Manitoba",Apr-14,131.6
"Winnipeg, Manitoba",May-14,129.7
"Winnipeg, Manitoba",Jun-14,125.6
"Winnipeg, Manitoba",Jul-14,125.3
"Winnipeg, Manitoba",Aug-14,121.5
"Winnipeg, Manitoba",Sep-14,121.4
"Winnipeg, Manitoba",Oct-14,116.5
"Winnipeg, Manitoba",Nov-14,126.7
"Winnipeg, Manitoba",Dec-14,120.4
"Winnipeg, Manitoba",Jan-15,104.6
"Winnipeg, Manitoba",Feb-15,102.9
"Winnipeg, Manitoba",Mar-15,102.6
"Winnipeg, Manitoba",Apr-15,99.8
"Winnipeg, Manitoba",May-15,93.7
"Winnipeg, Manitoba",Jun-15,97.3
"Winnipeg, Manitoba",Jul-15,92.6
"Winnipeg, Manitoba",Aug-15,90.7
"Winnipeg, Manitoba",Sep-15,92.3
"Winnipeg, Manitoba",Oct-15,100.6
"Winnipeg, Manitoba",Nov-15,99.7
"Winnipeg, Manitoba",Dec-15,87.3
"Winnipeg, Manitoba",Jan-16,79.6
"Winnipeg, Manitoba",Feb-16,75.6
"Winnipeg, Manitoba",Mar-16,81.3
"Winnipeg, Manitoba",Apr-16,80.3
"Winnipeg, Manitoba",May-16,83.5
"Winnipeg, Manitoba",Jun-16,89.3
"Winnipeg, Manitoba",Jul-16,90.7
"Winnipeg, Manitoba",Aug-16,87.9
"Winnipeg, Manitoba",Sep-16,90.8
"Winnipeg, Manitoba",Oct-16,97.1
"Winnipeg, Manitoba",Nov-16,95.1
"Winnipeg, Manitoba",Dec-16,96.9
"Winnipeg, Manitoba",Jan-17,98
"Winnipeg, Manitoba",Feb-17,97.5
"Winnipeg, Manitoba",Mar-17,98.5
"Winnipeg, Manitoba",Apr-17,97.9
"Winnipeg, Manitoba",May-17,92.2
"Winnipeg, Manitoba",Jun-17,90.3
"Winnipeg, Manitoba",Jul-17,88.2
"Winnipeg, Manitoba",Aug-17,90.1
"Winnipeg, Manitoba",Sep-17,93.9
"Winnipeg, Manitoba",Oct-17,102.7
"Winnipeg, Manitoba",Nov-17,112.1
"Winnipeg, Manitoba",Dec-17,110.3
"Winnipeg, Manitoba",Jan-18,113.6
"Winnipeg, Manitoba",Feb-18,112.5
"Winnipeg, Manitoba",Mar-18,110.9
"Winnipeg, Manitoba",Apr-18,111.4
"Winnipeg, Manitoba",May-18,116.5
"Winnipeg, Manitoba",Jun-18,120.6
"Winnipeg, Manitoba",Jul-18,118
"Winnipeg, Manitoba",Aug-18,117.5
"Winnipeg, Manitoba",Sep-18,122
"Winnipeg, Manitoba",Oct-18,127.7
"Winnipeg, Manitoba",Nov-18,122.9
"Winnipeg, Manitoba",Dec-18,110.9
"Winnipeg, Manitoba",Jan-19,99.7
"Winnipeg, Manitoba",Feb-19,110.5
"Winnipeg, Manitoba",Mar-19,114.8
"Winnipeg, Manitoba",Apr-19,122.6
"Winnipeg, Manitoba",May-19,121.2
"Winnipeg, Manitoba",Jun-19,107.6
"Winnipeg, Manitoba",Jul-19,109.7
"Winnipeg, Manitoba",Aug-19,109.2
"Winnipeg, Manitoba",Sep-19,110.2
"Winnipeg, Manitoba",Oct-19,118.8
"Winnipeg, Manitoba",Nov-19,125
"Winnipeg, Manitoba",Dec-19,125.9
"Winnipeg, Manitoba",Jan-20,121.1
"Winnipeg, Manitoba",Feb-20,108.9
"Winnipeg, Manitoba",Mar-20,104
"Winnipeg, Manitoba",Apr-20,89.8
"Winnipeg, Manitoba",May-20,79.4
"Winnipeg, Manitoba",Jun-20,86.5
"Winnipeg, Manitoba",Jul-20,93.1
"Winnipeg, Manitoba",Aug-20,90.8
"Winnipeg, Manitoba",Sep-20,89.2
"Winnipeg, Manitoba",Oct-20,93
"Winnipeg, Manitoba",Nov-20,96.7
"Winnipeg, Manitoba",Dec-20,97.2
"Winnipeg, Manitoba",Jan-21,105.6
"Winnipeg, Manitoba",Feb-21,110.7
"Winnipeg, Manitoba",Mar-21,115.2
"Winnipeg, Manitoba",Apr-21,112
"Winnipeg, Manitoba",May-21,116.9
"Winnipeg, Manitoba",Jun-21,116
"Winnipeg, Manitoba",Jul-21,115.8
"Winnipeg, Manitoba",Aug-21,115.9
"Winnipeg, Manitoba",Sep-21,121.7
"Winnipeg, Manitoba",Oct-21,134.6
"Winnipeg, Manitoba",Nov-21,130
"Winnipeg, Manitoba",Dec-21,123.9
"Winnipeg, Manitoba",Jan-22,133.6
"Winnipeg, Manitoba",Feb-22,145.5
"Winnipeg, Manitoba",Mar-22,171.4
"Winnipeg, Manitoba",Apr-22,183.1
"Winnipeg, Manitoba",May-22,185.5
"Winnipeg, Manitoba",Jun-22,191.2
"Winnipeg, Manitoba",Jul-22,186.8
"Winnipeg, Manitoba",Aug-22,174
"Winnipeg, Manitoba",Sep-22,178.3
"Winnipeg, Manitoba",Oct-22,207.7
"Winnipeg, Manitoba",Nov-22,204.9
"Winnipeg, Manitoba",Dec-22,180.4
"Winnipeg, Manitoba",Jan-23,172.7
"Winnipeg, Manitoba",Feb-23,158.8
"Winnipeg, Manitoba",Mar-23,153.7
"Winnipeg, Manitoba",Apr-23,151.8
"Winnipeg, Manitoba",May-23,141.8
"Winnipeg, Manitoba",Jun-23,142.6
"Winnipeg, Manitoba",Jul-23,139.2
"Winnipeg, Manitoba",Aug-23,154.6
"Winnipeg, Manitoba",Sep-23,165.6
"Winnipeg, Manitoba",Oct-23,169.5
"Winnipeg, Manitoba",Nov-23,160.9
"Winnipeg, Manitoba",Dec-23,154.7
"Winnipeg, Manitoba",Jan-24,139.1
"Winnipeg, Manitoba",Feb-24,142.3
"Winnipeg, Manitoba",Mar-24,133.4
,,
"Regina, Saskatchewan",Jan-90,29.9
"Regina, Saskatchewan",Feb-90,31.1
"Regina, Saskatchewan",Mar-90,31.6
"Regina, Saskatchewan",Apr-90,30.7
"Regina, Saskatchewan",May-90,31.4
"Regina, Saskatchewan",Jun-90,31.4
"Regina, Saskatchewan",Jul-90,31.4
"Regina, Saskatchewan",Aug-90,31.4
"Regina, Saskatchewan",Sep-90,33.4
"Regina, Saskatchewan",Oct-90,38
"Regina, Saskatchewan",Nov-90,41.6
"Regina, Saskatchewan",Dec-90,41.5
"Regina, Saskatchewan",Jan-91,45.2
"Regina, Saskatchewan",Feb-91,42.6
"Regina, Saskatchewan",Mar-91,36
"Regina, Saskatchewan",Apr-91,37.9
"Regina, Saskatchewan",May-91,36.9
"Regina, Saskatchewan",Jun-91,36.9
"Regina, Saskatchewan",Jul-91,36.9
"Regina, Saskatchewan",Aug-91,36.9
"Regina, Saskatchewan",Sep-91,38.3
"Regina, Saskatchewan",Oct-91,39
"Regina, Saskatchewan",Nov-91,35.4
"Regina, Saskatchewan",Dec-91,36.3
"Regina, Saskatchewan",Jan-92,35.2
"Regina, Saskatchewan",Feb-92,35.6
"Regina, Saskatchewan",Mar-92,35.6
"Regina, Saskatchewan",Apr-92,35
"Regina, Saskatchewan",May-92,37
"Regina, Saskatchewan",Jun-92,37
"Regina, Saskatchewan",Jul-92,37
"Regina, Saskatchewan",Aug-92,37
"Regina, Saskatchewan",Sep-92,36.3
"Regina, Saskatchewan",Oct-92,36.3
"Regina, Saskatchewan",Nov-92,35.6
"Regina, Saskatchewan",Dec-92,35.8
"Regina, Saskatchewan",Jan-93,35.2
"Regina, Saskatchewan",Feb-93,34.7
"Regina, Saskatchewan",Mar-93,35.8
"Regina, Saskatchewan",Apr-93,35.8
"Regina, Saskatchewan",May-93,35.8
"Regina, Saskatchewan",Jun-93,35.8
"Regina, Saskatchewan",Jul-93,35.8
"Regina, Saskatchewan",Aug-93,35.8
"Regina, Saskatchewan",Sep-93,36.2
"Regina, Saskatchewan",Oct-93,36.2
"Regina, Saskatchewan",Nov-93,35.9
"Regina, Saskatchewan",Dec-93,35.9
"Regina, Saskatchewan",Jan-94,35.9
"Regina, Saskatchewan",Feb-94,35.7
"Regina, Saskatchewan",Mar-94,35.7
"Regina, Saskatchewan",Apr-94,36
"Regina, Saskatchewan",May-94,35.1
"Regina, Saskatchewan",Jun-94,35.1
"Regina, Saskatchewan",Jul-94,35.1
"Regina, Saskatchewan",Aug-94,35.1
"Regina, Saskatchewan",Sep-94,35.8
"Regina, Saskatchewan",Oct-94,35.8
"Regina, Saskatchewan",Nov-94,36
"Regina, Saskatchewan",Dec-94,36.2
"Regina, Saskatchewan",Jan-95,36.4
"Regina, Saskatchewan",Feb-95,36.4
"Regina, Saskatchewan",Mar-95,36.4
"Regina, Saskatchewan",Apr-95,36.4
"Regina, Saskatchewan",May-95,37.2
"Regina, Saskatchewan",Jun-95,37.2
"Regina, Saskatchewan",Jul-95,37.2
"Regina, Saskatchewan",Aug-95,37.2
"Regina, Saskatchewan",Sep-95,37.1
"Regina, Saskatchewan",Oct-95,37.1
"Regina, Saskatchewan",Nov-95,37.3
"Regina, Saskatchewan",Dec-95,37.3
"Regina, Saskatchewan",Jan-96,37.3
"Regina, Saskatchewan",Feb-96,38
"Regina, Saskatchewan",Mar-96,38
"Regina, Saskatchewan",Apr-96,39.1
"Regina, Saskatchewan",May-96,39.5
"Regina, Saskatchewan",Jun-96,39.5
"Regina, Saskatchewan",Jul-96,39.5
"Regina, Saskatchewan",Aug-96,39.5
"Regina, Saskatchewan",Sep-96,40.2
"Regina, Saskatchewan",Oct-96,41.1
"Regina, Saskatchewan",Nov-96,42.4
"Regina, Saskatchewan",Dec-96,42.4
"Regina, Saskatchewan",Jan-97,42.4
"Regina, Saskatchewan",Feb-97,42.8
"Regina, Saskatchewan",Mar-97,42.8
"Regina, Saskatchewan",Apr-97,42.8
"Regina, Saskatchewan",May-97,42.8
"Regina, Saskatchewan",Jun-97,42.8
"Regina, Saskatchewan",Jul-97,42.8
"Regina, Saskatchewan",Aug-97,42.8
"Regina, Saskatchewan",Sep-97,42.8
"Regina, Saskatchewan",Oct-97,42.2
"Regina, Saskatchewan",Nov-97,42.9
"Regina, Saskatchewan",Dec-97,42.9
"Regina, Saskatchewan",Jan-98,42.9
"Regina, Saskatchewan",Feb-98,42.1
"Regina, Saskatchewan",Mar-98,42.4
"Regina, Saskatchewan",Apr-98,40.6
"Regina, Saskatchewan",May-98,41.8
"Regina, Saskatchewan",Jun-98,41.8
"Regina, Saskatchewan",Jul-98,41.8
"Regina, Saskatchewan",Aug-98,41.8
"Regina, Saskatchewan",Sep-98,36.8
"Regina, Saskatchewan",Oct-98,39.5
"Regina, Saskatchewan",Nov-98,40.5
"Regina, Saskatchewan",Dec-98,39.1
"Regina, Saskatchewan",Jan-99,39.8
"Regina, Saskatchewan",Feb-99,38.7
"Regina, Saskatchewan",Mar-99,38.3
"Regina, Saskatchewan",Apr-99,39
"Regina, Saskatchewan",May-99,40.1
"Regina, Saskatchewan",Jun-99,40.1
"Regina, Saskatchewan",Jul-99,40.1
"Regina, Saskatchewan",Aug-99,41.2
"Regina, Saskatchewan",Sep-99,42.2
"Regina, Saskatchewan",Oct-99,44.4
"Regina, Saskatchewan",Nov-99,45.1
"Regina, Saskatchewan",Dec-99,47.4
"Regina, Saskatchewan",Jan-00,49.4
"Regina, Saskatchewan",Feb-00,49.9
"Regina, Saskatchewan",Mar-00,50.6
"Regina, Saskatchewan",Apr-00,52.1
"Regina, Saskatchewan",May-00,49.6
"Regina, Saskatchewan",Jun-00,49.6
"Regina, Saskatchewan",Jul-00,49.6
"Regina, Saskatchewan",Aug-00,49.6
"Regina, Saskatchewan",Sep-00,59.6
"Regina, Saskatchewan",Oct-00,59.3
"Regina, Saskatchewan",Nov-00,60
"Regina, Saskatchewan",Dec-00,60.2
"Regina, Saskatchewan",Jan-01,60.2
"Regina, Saskatchewan",Feb-01,59.5
"Regina, Saskatchewan",Mar-01,57.7
"Regina, Saskatchewan",Apr-01,55.8
"Regina, Saskatchewan",May-01,53.1
"Regina, Saskatchewan",Jun-01,53.1
"Regina, Saskatchewan",Jul-01,53.1
"Regina, Saskatchewan",Aug-01,53.1
