Location,Month,Prices
"Saint John, New Brunswick",Feb-94,58.3
"Saint John, New Brunswick",Mar-94,58.3
"Saint John, New Brunswick",Apr-94,58.6
"Saint John, New Brunswick",May-94,62.9
"Saint John, New Brunswick",Jun-94,62.9
"Saint John, New Brunswick",Jul-94,62.9
"Saint John, New Brunswick",Aug-94,62.9
"Saint John, New Brunswick",Sep-94,63.9
"Saint John, New Brunswick",Oct-94,63.9
"Saint John, New Brunswick",Nov-94,63.9
"Saint John, New Brunswick",Dec-94,62.7
"Saint John, New Brunswick",Jan-95,61.9
"Saint John, New Brunswick",Feb-95,61.9
"Saint John, New Brunswick",Mar-95,63.8
"Saint John, New Brunswick",Apr-95,63.7
"Saint John, New Brunswick",May-95,67.6
"Saint John, New Brunswick",Jun-95,67.6
"Saint John, New Brunswick",Jul-95,67.6
"Saint John, New Brunswick",Aug-95,66
"Saint John, New Brunswick",Sep-95,63.3
"Saint John, New Brunswick",Oct-95,62.8
"Saint John, New Brunswick",Nov-95,61.9
"Saint John, New Brunswick",Dec-95,63.2
"Saint John, New Brunswick",Jan-96,61.7
"Saint John, New Brunswick",Feb-96,58.7
"Saint John, New Brunswick",Mar-96,59.9
"Saint John, New Brunswick",Apr-96,62.9
"Saint John, New Brunswick",May-96,64.4
"Saint John, New Brunswick",Jun-96,63.6
"Saint John, New Brunswick",Jul-96,59.1
"Saint John, New Brunswick",Aug-96,62.9
"Saint John, New Brunswick",Sep-96,62.2
"Saint John, New Brunswick",Oct-96,64.5
"Saint John, New Brunswick",Nov-96,65.1
"Saint John, New Brunswick",Dec-96,64.3
"Saint John, New Brunswick",Jan-97,60.1
"Saint John, New Brunswick",Feb-97,60.5
"Saint John, New Brunswick",Mar-97,60.5
"Saint John, New Brunswick",Apr-97,64.7
"Saint John, New Brunswick",May-97,62.6
"Saint John, New Brunswick",Jun-97,60.6
"Saint John, New Brunswick",Jul-97,60.6
"Saint John, New Brunswick",Aug-97,60.7
"Saint John, New Brunswick",Sep-97,67.6
"Saint John, New Brunswick",Oct-97,62.7
"Saint John, New Brunswick",Nov-97,61.2
"Saint John, New Brunswick",Dec-97,61.2
"Saint John, New Brunswick",Jan-98,66.4
"Saint John, New Brunswick",Feb-98,65.2
"Saint John, New Brunswick",Mar-98,62.9
"Saint John, New Brunswick",Apr-98,59.2
"Saint John, New Brunswick",May-98,61.7
"Saint John, New Brunswick",Jun-98,61.4
"Saint John, New Brunswick",Jul-98,61.1
"Saint John, New Brunswick",Aug-98,59.5
"Saint John, New Brunswick",Sep-98,60.1
"Saint John, New Brunswick",Oct-98,64
"Saint John, New Brunswick",Nov-98,63.8
"Saint John, New Brunswick",Dec-98,62.3
"Saint John, New Brunswick",Jan-99,57.4
"Saint John, New Brunswick",Feb-99,58.6
"Saint John, New Brunswick",Mar-99,57.8
"Saint John, New Brunswick",Apr-99,65.2
"Saint John, New Brunswick",May-99,66.3
"Saint John, New Brunswick",Jun-99,66.1
"Saint John, New Brunswick",Jul-99,67.4
"Saint John, New Brunswick",Aug-99,71.4
"Saint John, New Brunswick",Sep-99,72.1
"Saint John, New Brunswick",Oct-99,71.3
"Saint John, New Brunswick",Nov-99,69.8
"Saint John, New Brunswick",Dec-99,73.5
"Saint John, New Brunswick",Jan-00,70.6
"Saint John, New Brunswick",Feb-00,75.4
"Saint John, New Brunswick",Mar-00,80.7
"Saint John, New Brunswick",Apr-00,78
"Saint John, New Brunswick",May-00,78.8
"Saint John, New Brunswick",Jun-00,83.3
"Saint John, New Brunswick",Jul-00,82.2
"Saint John, New Brunswick",Aug-00,77.1
"Saint John, New Brunswick",Sep-00,81.9
"Saint John, New Brunswick",Oct-00,82.6
"Saint John, New Brunswick",Nov-00,87.3
"Saint John, New Brunswick",Dec-00,84.4
"Saint John, New Brunswick",Jan-01,78.7
"Saint John, New Brunswick",Feb-01,78.5
"Saint John, New Brunswick",Mar-01,76.9
"Saint John, New Brunswick",Apr-01,81.6
"Saint John, New Brunswick",May-01,87.4
"Saint John, New Brunswick",Jun-01,82.6
"Saint John, New Brunswick",Jul-01,75.6
"Saint John, New Brunswick",Aug-01,75.6
"Saint John, New Brunswick",Sep-01,76.5
"Saint John, New Brunswick",Oct-01,73.2
"Saint John, New Brunswick",Nov-01,66.9
"Saint John, New Brunswick",Dec-01,68
"Saint John, New Brunswick",Jan-02,70.2
"Saint John, New Brunswick",Feb-02,70.2
"Saint John, New Brunswick",Mar-02,75.3
"Saint John, New Brunswick",Apr-02,80.9
"Saint John, New Brunswick",May-02,79.7
"Saint John, New Brunswick",Jun-02,79.5
"Saint John, New Brunswick",Jul-02,80.8
"Saint John, New Brunswick",Aug-02,82.8
"Saint John, New Brunswick",Sep-02,83.2
"Saint John, New Brunswick",Oct-02,84.6
"Saint John, New Brunswick",Nov-02,84.7
"Saint John, New Brunswick",Dec-02,83.7
"Saint John, New Brunswick",Jan-03,89.7
"Saint John, New Brunswick",Feb-03,94.4
"Saint John, New Brunswick",Mar-03,94.6
"Saint John, New Brunswick",Apr-03,86
"Saint John, New Brunswick",May-03,79.7
"Saint John, New Brunswick",Jun-03,80.9
"Saint John, New Brunswick",Jul-03,82.5
"Saint John, New Brunswick",Aug-03,88.4
"Saint John, New Brunswick",Sep-03,90
"Saint John, New Brunswick",Oct-03,83.1
"Saint John, New Brunswick",Nov-03,81.2
"Saint John, New Brunswick",Dec-03,82.1
"Saint John, New Brunswick",Jan-04,85.7
"Saint John, New Brunswick",Feb-04,88.7
"Saint John, New Brunswick",Mar-04,90.5
"Saint John, New Brunswick",Apr-04,91.9
"Saint John, New Brunswick",May-04,101.7
"Saint John, New Brunswick",Jun-04,102.4
"Saint John, New Brunswick",Jul-04,97.1
"Saint John, New Brunswick",Aug-04,98
"Saint John, New Brunswick",Sep-04,96.6
"Saint John, New Brunswick",Oct-04,100.2
"Saint John, New Brunswick",Nov-04,97
"Saint John, New Brunswick",Dec-04,90.1
"Saint John, New Brunswick",Jan-05,90.5
"Saint John, New Brunswick",Feb-05,95.2
"Saint John, New Brunswick",Mar-05,98.9
"Saint John, New Brunswick",Apr-05,102.8
"Saint John, New Brunswick",May-05,102.2
"Saint John, New Brunswick",Jun-05,101.1
"Saint John, New Brunswick",Jul-05,107.1
"Saint John, New Brunswick",Aug-05,114.2
"Saint John, New Brunswick",Sep-05,125.3
"Saint John, New Brunswick",Oct-05,113.9
"Saint John, New Brunswick",Nov-05,102.9
"Saint John, New Brunswick",Dec-05,103.4
"Saint John, New Brunswick",Jan-06,108.3
"Saint John, New Brunswick",Feb-06,103.3
"Saint John, New Brunswick",Mar-06,106.9
"Saint John, New Brunswick",Apr-06,121.4
"Saint John, New Brunswick",May-06,118.3
"Saint John, New Brunswick",Jun-06,118.2
"Saint John, New Brunswick",Jul-06,122.5
"Saint John, New Brunswick",Aug-06,127.3
"Saint John, New Brunswick",Sep-06,106.1
"Saint John, New Brunswick",Oct-06,92.7
"Saint John, New Brunswick",Nov-06,92.5
"Saint John, New Brunswick",Dec-06,97.1
"Saint John, New Brunswick",Jan-07,96.2
"Saint John, New Brunswick",Feb-07,92.3
"Saint John, New Brunswick",Mar-07,105.1
"Saint John, New Brunswick",Apr-07,110.7
"Saint John, New Brunswick",May-07,115.9
"Saint John, New Brunswick",Jun-07,114.6
"Saint John, New Brunswick",Jul-07,113.5
"Saint John, New Brunswick",Aug-07,106.4
"Saint John, New Brunswick",Sep-07,107.4
"Saint John, New Brunswick",Oct-07,104.3
"Saint John, New Brunswick",Nov-07,109.7
"Saint John, New Brunswick",Dec-07,112.6
"Saint John, New Brunswick",Jan-08,114.2
"Saint John, New Brunswick",Feb-08,111.8
"Saint John, New Brunswick",Mar-08,117.3
"Saint John, New Brunswick",Apr-08,120.2
"Saint John, New Brunswick",May-08,132.5
"Saint John, New Brunswick",Jun-08,141
"Saint John, New Brunswick",Jul-08,144
"Saint John, New Brunswick",Aug-08,132.6
"Saint John, New Brunswick",Sep-08,135.5
"Saint John, New Brunswick",Oct-08,119.6
"Saint John, New Brunswick",Nov-08,94.3
"Saint John, New Brunswick",Dec-08,81.5
"Saint John, New Brunswick",Jan-09,80.6
"Saint John, New Brunswick",Feb-09,88.6
"Saint John, New Brunswick",Mar-09,89.3
"Saint John, New Brunswick",Apr-09,92.2
"Saint John, New Brunswick",May-09,98.1
"Saint John, New Brunswick",Jun-09,107.2
"Saint John, New Brunswick",Jul-09,104.4
"Saint John, New Brunswick",Aug-09,106
"Saint John, New Brunswick",Sep-09,104.5
"Saint John, New Brunswick",Oct-09,100.3
"Saint John, New Brunswick",Nov-09,106.8
"Saint John, New Brunswick",Dec-09,104.8
"Saint John, New Brunswick",Jan-10,107.5
"Saint John, New Brunswick",Feb-10,105.1
"Saint John, New Brunswick",Mar-10,109
"Saint John, New Brunswick",Apr-10,109.3
"Saint John, New Brunswick",May-10,108.4
"Saint John, New Brunswick",Jun-10,103.7
"Saint John, New Brunswick",Jul-10,105.3
"Saint John, New Brunswick",Aug-10,104.8
"Saint John, New Brunswick",Sep-10,103.6
"Saint John, New Brunswick",Oct-10,107.5
"Saint John, New Brunswick",Nov-10,109.4
"Saint John, New Brunswick",Dec-10,114
"Saint John, New Brunswick",Jan-11,116.9
"Saint John, New Brunswick",Feb-11,116.4
"Saint John, New Brunswick",Mar-11,125.2
"Saint John, New Brunswick",Apr-11,135.5
"Saint John, New Brunswick",May-11,134.9
"Saint John, New Brunswick",Jun-11,131.1
"Saint John, New Brunswick",Jul-11,131.3
"Saint John, New Brunswick",Aug-11,132.3
"Saint John, New Brunswick",Sep-11,133.5
"Saint John, New Brunswick",Oct-11,131.8
"Saint John, New Brunswick",Nov-11,130.3
"Saint John, New Brunswick",Dec-11,127.6
"Saint John, New Brunswick",Jan-12,131.5
"Saint John, New Brunswick",Feb-12,134.9
"Saint John, New Brunswick",Mar-12,140.3
"Saint John, New Brunswick",Apr-12,145.6
"Saint John, New Brunswick",May-12,137.2
"Saint John, New Brunswick",Jun-12,130.4
"Saint John, New Brunswick",Jul-12,128.3
"Saint John, New Brunswick",Aug-12,133.2
"Saint John, New Brunswick",Sep-12,141.9
"Saint John, New Brunswick",Oct-12,139.8
"Saint John, New Brunswick",Nov-12,129.4
"Saint John, New Brunswick",Dec-12,128.4
"Saint John, New Brunswick",Jan-13,130.1
"Saint John, New Brunswick",Feb-13,138.9
"Saint John, New Brunswick",Mar-13,139
"Saint John, New Brunswick",Apr-13,134
"Saint John, New Brunswick",May-13,130.7
"Saint John, New Brunswick",Jun-13,132.6
"Saint John, New Brunswick",Jul-13,135.7
"Saint John, New Brunswick",Aug-13,138.1
"Saint John, New Brunswick",Sep-13,139
"Saint John, New Brunswick",Oct-13,131.2
"Saint John, New Brunswick",Nov-13,130
"Saint John, New Brunswick",Dec-13,133.3
"Saint John, New Brunswick",Jan-14,135.1
"Saint John, New Brunswick",Feb-14,138.5
"Saint John, New Brunswick",Mar-14,142.1
"Saint John, New Brunswick",Apr-14,140.5
"Saint John, New Brunswick",May-14,142.8
"Saint John, New Brunswick",Jun-14,140.2
"Saint John, New Brunswick",Jul-14,140.9
"Saint John, New Brunswick",Aug-14,135.5
"Saint John, New Brunswick",Sep-14,136.8
"Saint John, New Brunswick",Oct-14,135
"Saint John, New Brunswick",Nov-14,123.2
"Saint John, New Brunswick",Dec-14,113
"Saint John, New Brunswick",Jan-15,98.7
"Saint John, New Brunswick",Feb-15,103.8
"Saint John, New Brunswick",Mar-15,111.5
"Saint John, New Brunswick",Apr-15,113.7
"Saint John, New Brunswick",May-15,120.7
"Saint John, New Brunswick",Jun-15,124.9
"Saint John, New Brunswick",Jul-15,124.4
"Saint John, New Brunswick",Aug-15,117.8
"Saint John, New Brunswick",Sep-15,110.7
"Saint John, New Brunswick",Oct-15,105.5
"Saint John, New Brunswick",Nov-15,105.4
"Saint John, New Brunswick",Dec-15,104.4
"Saint John, New Brunswick",Jan-16,99.9
"Saint John, New Brunswick",Feb-16,94.2
"Saint John, New Brunswick",Mar-16,93.5
"Saint John, New Brunswick",Apr-16,104.8
"Saint John, New Brunswick",May-16,108.1
"Saint John, New Brunswick",Jun-16,111
"Saint John, New Brunswick",Jul-16,106.4
"Saint John, New Brunswick",Aug-16,104.6
"Saint John, New Brunswick",Sep-16,109.9
"Saint John, New Brunswick",Oct-16,112.2
"Saint John, New Brunswick",Nov-16,111.6
"Saint John, New Brunswick",Dec-16,113
"Saint John, New Brunswick",Jan-17,119
"Saint John, New Brunswick",Feb-17,113.8
"Saint John, New Brunswick",Mar-17,111.5
"Saint John, New Brunswick",Apr-17,118.1
"Saint John, New Brunswick",May-17,115
"Saint John, New Brunswick",Jun-17,113
"Saint John, New Brunswick",Jul-17,110.3
"Saint John, New Brunswick",Aug-17,114.4
"Saint John, New Brunswick",Sep-17,122.5
"Saint John, New Brunswick",Oct-17,115.1
"Saint John, New Brunswick",Nov-17,122.8
"Saint John, New Brunswick",Dec-17,119.7
"Saint John, New Brunswick",Jan-18,121.6
"Saint John, New Brunswick",Feb-18,121.3
"Saint John, New Brunswick",Mar-18,121.2
"Saint John, New Brunswick",Apr-18,130.2
"Saint John, New Brunswick",May-18,136.6
"Saint John, New Brunswick",Jun-18,133.5
"Saint John, New Brunswick",Jul-18,134.6
"Saint John, New Brunswick",Aug-18,134.3
"Saint John, New Brunswick",Sep-18,134.7
"Saint John, New Brunswick",Oct-18,134
"Saint John, New Brunswick",Nov-18,121.1
"Saint John, New Brunswick",Dec-18,113.1
"Saint John, New Brunswick",Jan-19,109.9
"Saint John, New Brunswick",Feb-19,111.4
"Saint John, New Brunswick",Mar-19,121.8
"Saint John, New Brunswick",Apr-19,137.2
"Saint John, New Brunswick",May-19,137.8
"Saint John, New Brunswick",Jun-19,126.4
"Saint John, New Brunswick",Jul-19,131.5
"Saint John, New Brunswick",Aug-19,127.5
"Saint John, New Brunswick",Sep-19,125.6
"Saint John, New Brunswick",Oct-19,125.8
"Saint John, New Brunswick",Nov-19,126.5
"Saint John, New Brunswick",Dec-19,126
"Saint John, New Brunswick",Jan-20,125.3
"Saint John, New Brunswick",Feb-20,120.7
"Saint John, New Brunswick",Mar-20,102.5
"Saint John, New Brunswick",Apr-20,79.7
"Saint John, New Brunswick",May-20,88.3
"Saint John, New Brunswick",Jun-20,98.6
"Saint John, New Brunswick",Jul-20,104.3
"Saint John, New Brunswick",Aug-20,103.4
"Saint John, New Brunswick",Sep-20,103.5
"Saint John, New Brunswick",Oct-20,103.4
"Saint John, New Brunswick",Nov-20,100.7
"Saint John, New Brunswick",Dec-20,105.6
"Saint John, New Brunswick",Jan-21,113
"Saint John, New Brunswick",Feb-21,119.2
"Saint John, New Brunswick",Mar-21,130
"Saint John, New Brunswick",Apr-21,132.6
"Saint John, New Brunswick",May-21,135.3
"Saint John, New Brunswick",Jun-21,136.8
"Saint John, New Brunswick",Jul-21,142.5
"Saint John, New Brunswick",Aug-21,142.1
"Saint John, New Brunswick",Sep-21,143.5
"Saint John, New Brunswick",Oct-21,149.7
"Saint John, New Brunswick",Nov-21,149.4
"Saint John, New Brunswick",Dec-21,142.3
"Saint John, New Brunswick",Jan-22,147.2
"Saint John, New Brunswick",Feb-22,158.7
"Saint John, New Brunswick",Mar-22,175.1
"Saint John, New Brunswick",Apr-22,179.9
"Saint John, New Brunswick",May-22,200
"Saint John, New Brunswick",Jun-22,218.1
"Saint John, New Brunswick",Jul-22,199.5
"Saint John, New Brunswick",Aug-22,184.2
"Saint John, New Brunswick",Sep-22,165.7
"Saint John, New Brunswick",Oct-22,176.2
"Saint John, New Brunswick",Nov-22,181.4
"Saint John, New Brunswick",Dec-22,156.7
"Saint John, New Brunswick",Jan-23,164.7
"Saint John, New Brunswick",Feb-23,166.1
"Saint John, New Brunswick",Mar-23,164.1
"Saint John, New Brunswick",Apr-23,176.7
"Saint John, New Brunswick",May-23,166.5
"Saint John, New Brunswick",Jun-23,168.8
"Saint John, New Brunswick",Jul-23,178
"Saint John, New Brunswick",Aug-23,190
"Saint John, New Brunswick",Sep-23,191.9
"Saint John, New Brunswick",Oct-23,174.7
"Saint John, New Brunswick",Nov-23,167.7
"Saint John, New Brunswick",Dec-23,162.2
"Saint John, New Brunswick",Jan-24,160.1
"Saint John, New Brunswick",Feb-24,165.9
"Saint John, New Brunswick",Mar-24,172.4
,,
"Québec, Quebec",Jan-90,62.5
"Québec, Quebec",Feb-90,63.1
"Québec, Quebec",Mar-90,64
"Québec, Quebec",Apr-90,65.1
"Québec, Quebec",May-90,65.2
"Québec, Quebec",Jun-90,66
"Québec, Quebec",Jul-90,66.2
"Québec, Quebec",Aug-90,66.3
"Québec, Quebec",Sep-90,67.6
"Québec, Quebec",Oct-90,71.7
"Québec, Quebec",Nov-90,72.8
"Québec, Quebec",Dec-90,75.7
"Québec, Quebec",Jan-91,78.1
"Québec, Quebec",Feb-91,73.2
"Québec, Quebec",Mar-91,69.2
"Québec, Quebec",Apr-91,67.5
"Québec, Quebec",May-91,67.9
"Québec, Quebec",Jun-91,69
"Québec, Quebec",Jul-91,69
"Québec, Quebec",Aug-91,69.4
"Québec, Quebec",Sep-91,71.9
"Québec, Quebec",Oct-91,71.9
"Québec, Quebec",Nov-91,69.5
"Québec, Quebec",Dec-91,65.7
"Québec, Quebec",Jan-92,71.1
"Québec, Quebec",Feb-92,68.9
"Québec, Quebec",Mar-92,63.8
"Québec, Quebec",Apr-92,67.5
"Québec, Quebec",May-92,68.5
"Québec, Quebec",Jun-92,69.7
"Québec, Quebec",Jul-92,69.7
"Québec, Quebec",Aug-92,69.1
"Québec, Quebec",Sep-92,68.4
"Québec, Quebec",Oct-92,67.8
"Québec, Quebec",Nov-92,67.6
"Québec, Quebec",Dec-92,68.4
"Québec, Quebec",Jan-93,67.7
"Québec, Quebec",Feb-93,66.3
"Québec, Quebec",Mar-93,67.6
"Québec, Quebec",Apr-93,66.8
"Québec, Quebec",May-93,67.8
"Québec, Quebec",Jun-93,69.8
"Québec, Quebec",Jul-93,70.3
"Québec, Quebec",Aug-93,69.2
"Québec, Quebec",Sep-93,68.2
"Québec, Quebec",Oct-93,67.1
"Québec, Quebec",Nov-93,67.3
"Québec, Quebec",Dec-93,65.6
"Québec, Quebec",Jan-94,62.9
"Québec, Quebec",Feb-94,63.2
"Québec, Quebec",Mar-94,64.2
"Québec, Quebec",Apr-94,65.1
"Québec, Quebec",May-94,66.2
"Québec, Quebec",Jun-94,68.2
"Québec, Quebec",Jul-94,68.8
"Québec, Quebec",Aug-94,69.9
"Québec, Quebec",Sep-94,67.1
"Québec, Quebec",Oct-94,63.5
"Québec, Quebec",Nov-94,67.2
"Québec, Quebec",Dec-94,65.7
"Québec, Quebec",Jan-95,65.7
"Québec, Quebec",Feb-95,66.4
"Québec, Quebec",Mar-95,68
"Québec, Quebec",Apr-95,69.7
"Québec, Quebec",May-95,71.8
"Québec, Quebec",Jun-95,71.4
"Québec, Quebec",Jul-95,67.3
"Québec, Quebec",Aug-95,64.7
"Québec, Quebec",Sep-95,67.6
"Québec, Quebec",Oct-95,67
"Québec, Quebec",Nov-95,66.8
"Québec, Quebec",Dec-95,69.8
"Québec, Quebec",Jan-96,67.7
"Québec, Quebec",Feb-96,68.2
"Québec, Quebec",Mar-96,66.7
"Québec, Quebec",Apr-96,72
"Québec, Quebec",May-96,78.4
"Québec, Quebec",Jun-96,75.8
"Québec, Quebec",Jul-96,62.2
"Québec, Quebec",Aug-96,65.7
"Québec, Quebec",Sep-96,64.9
"Québec, Quebec",Oct-96,68.9
"Québec, Quebec",Nov-96,68.7
"Québec, Quebec",Dec-96,68.2
"Québec, Quebec",Jan-97,63.8
"Québec, Quebec",Feb-97,65
"Québec, Quebec",Mar-97,62.8
"Québec, Quebec",Apr-97,60.8
"Québec, Quebec",May-97,61.1
"Québec, Quebec",Jun-97,60
"Québec, Quebec",Jul-97,58.7
"Québec, Quebec",Aug-97,62.8
"Québec, Quebec",Sep-97,64.2
"Québec, Quebec",Oct-97,61.9
"Québec, Quebec",Nov-97,60
"Québec, Quebec",Dec-97,60.3
"Québec, Quebec",Jan-98,65.4
"Québec, Quebec",Feb-98,65.5
"Québec, Quebec",Mar-98,62.4
"Québec, Quebec",Apr-98,61.9
"Québec, Quebec",May-98,64.3
"Québec, Quebec",Jun-98,63.2
"Québec, Quebec",Jul-98,62.2
"Québec, Quebec",Aug-98,61.6
"Québec, Quebec",Sep-98,62.6
"Québec, Quebec",Oct-98,64.4
"Québec, Quebec",Nov-98,64
"Québec, Quebec",Dec-98,60.3
"Québec, Quebec",Jan-99,62.6
"Québec, Quebec",Feb-99,60.5
"Québec, Quebec",Mar-99,64
"Québec, Quebec",Apr-99,67.8
"Québec, Quebec",May-99,67.3
"Québec, Quebec",Jun-99,64.3
"Québec, Quebec",Jul-99,68.6
"Québec, Quebec",Aug-99,75.2
"Québec, Quebec",Sep-99,71.4
"Québec, Quebec",Oct-99,75.6
"Québec, Quebec",Nov-99,73.8
"Québec, Quebec",Dec-99,72.4
"Québec, Quebec",Jan-00,71.2
"Québec, Quebec",Feb-00,76.5
"Québec, Quebec",Mar-00,80.8
"Québec, Quebec",Apr-00,74.3
"Québec, Quebec",May-00,75.9
"Québec, Quebec",Jun-00,82.9
"Québec, Quebec",Jul-00,80.8
"Québec, Quebec",Aug-00,77.5
"Québec, Quebec",Sep-00,82
"Québec, Quebec",Oct-00,80.2
"Québec, Quebec",Nov-00,83.3
"Québec, Quebec",Dec-00,80.6
"Québec, Quebec",Jan-01,83.7
"Québec, Quebec",Feb-01,84.3
"Québec, Quebec",Mar-01,85.8
"Québec, Quebec",Apr-01,89.3
"Québec, Quebec",May-01,92.3
"Québec, Quebec",Jun-01,85.8
"Québec, Quebec",Jul-01,76
"Québec, Quebec",Aug-01,78.7
"Québec, Quebec",Sep-01,81.7
"Québec, Quebec",Oct-01,78.9
"Québec, Quebec",Nov-01,70
"Québec, Quebec",Dec-01,64.3
"Québec, Quebec",Jan-02,67.3
"Québec, Quebec",Feb-02,70.2
"Québec, Quebec",Mar-02,77.7
"Québec, Quebec",Apr-02,81.6
"Québec, Quebec",May-02,81.9
"Québec, Quebec",Jun-02,79.8
"Québec, Quebec",Jul-02,79.4
"Québec, Quebec",Aug-02,81.9
"Québec, Quebec",Sep-02,82.5
"Québec, Quebec",Oct-02,83.6
"Québec, Quebec",Nov-02,80.8
"Québec, Quebec",Dec-02,76.8
"Québec, Quebec",Jan-03,84.5
"Québec, Quebec",Feb-03,92.3
"Québec, Quebec",Mar-03,93.2
"Québec, Quebec",Apr-03,84.6
"Québec, Quebec",May-03,77.8
"Québec, Quebec",Jun-03,80.2
"Québec, Quebec",Jul-03,82.1
"Québec, Quebec",Aug-03,89.2
"Québec, Quebec",Sep-03,86.4
"Québec, Quebec",Oct-03,83
"Québec, Quebec",Nov-03,78.2
"Québec, Quebec",Dec-03,80.3
"Québec, Quebec",Jan-04,84.5
"Québec, Quebec",Feb-04,89.4
"Québec, Quebec",Mar-04,91.8
"Québec, Quebec",Apr-04,90
"Québec, Quebec",May-04,103.1
"Québec, Quebec",Jun-04,98.9
"Québec, Quebec",Jul-04,97.1
"Québec, Quebec",Aug-04,94.8
"Québec, Quebec",Sep-04,94
"Québec, Quebec",Oct-04,97.6
"Québec, Quebec",Nov-04,93.8
"Québec, Quebec",Dec-04,87.7
"Québec, Quebec",Jan-05,89.6
"Québec, Quebec",Feb-05,92.2
"Québec, Quebec",Mar-05,98.4
"Québec, Quebec",Apr-05,99.3
"Québec, Quebec",May-05,99.6
"Québec, Quebec",Jun-05,100.9
"Québec, Quebec",Jul-05,107.8
"Québec, Quebec",Aug-05,112.3
"Québec, Quebec",Sep-05,125.2
"Québec, Quebec",Oct-05,113.9
"Québec, Quebec",Nov-05,100.9
"Québec, Quebec",Dec-05,103.2
"Québec, Quebec",Jan-06,109.1
"Québec, Quebec",Feb-06,102.8
"Québec, Quebec",Mar-06,105.7
"Québec, Quebec",Apr-06,119.9
"Québec, Quebec",May-06,117.5
"Québec, Quebec",Jun-06,115.4
"Québec, Quebec",Jul-06,121.6
"Québec, Quebec",Aug-06,121.4
"Québec, Quebec",Sep-06,100.4
"Québec, Quebec",Oct-06,94.4
"Québec, Quebec",Nov-06,95.5
"Québec, Quebec",Dec-06,103.6
"Québec, Quebec",Jan-07,100.5
"Québec, Quebec",Feb-07,101.2
"Québec, Quebec",Mar-07,113.9
"Québec, Quebec",Apr-07,115.5
"Québec, Quebec",May-07,122.1
"Québec, Quebec",Jun-07,118
"Québec, Quebec",Jul-07,120.7
"Québec, Quebec",Aug-07,113.7
"Québec, Quebec",Sep-07,110.4
"Québec, Quebec",Oct-07,110.1
"Québec, Quebec",Nov-07,114.4
"Québec, Quebec",Dec-07,121.1
"Québec, Quebec",Jan-08,122.4
"Québec, Quebec",Feb-08,121.9
"Québec, Quebec",Mar-08,124.1
"Québec, Quebec",Apr-08,126.8
"Québec, Quebec",May-08,142.3
"Québec, Quebec",Jun-08,151.9
"Québec, Quebec",Jul-08,149.9
"Québec, Quebec",Aug-08,137
"Québec, Quebec",Sep-08,141.5
"Québec, Quebec",Oct-08,124.8
"Québec, Quebec",Nov-08,98.7
"Québec, Quebec",Dec-08,87.3
"Québec, Quebec",Jan-09,90.8
"Québec, Quebec",Feb-09,97.9
"Québec, Quebec",Mar-09,98.2
"Québec, Quebec",Apr-09,98
"Québec, Quebec",May-09,106.4
"Québec, Quebec",Jun-09,114
"Québec, Quebec",Jul-09,109.8
"Québec, Quebec",Aug-09,112.9
"Québec, Quebec",Sep-09,110.5
"Québec, Quebec",Oct-09,107.1
"Québec, Quebec",Nov-09,109.3
"Québec, Quebec",Dec-09,108.3
"Québec, Quebec",Jan-10,113.8
"Québec, Quebec",Feb-10,110.1
"Québec, Quebec",Mar-10,115.9
"Québec, Quebec",Apr-10,113.3
"Québec, Quebec",May-10,114.7
"Québec, Quebec",Jun-10,109.1
"Québec, Quebec",Jul-10,111.7
"Québec, Quebec",Aug-10,113.2
"Québec, Quebec",Sep-10,109.5
"Québec, Quebec",Oct-10,115.2
"Québec, Quebec",Nov-10,119.5
"Québec, Quebec",Dec-10,123
"Québec, Quebec",Jan-11,124.8
"Québec, Quebec",Feb-11,126.4
"Québec, Quebec",Mar-11,133.4
"Québec, Quebec",Apr-11,142.3
"Québec, Quebec",May-11,143.8
"Québec, Quebec",Jun-11,138.6
"Québec, Quebec",Jul-11,139.9
"Québec, Quebec",Aug-11,137.7
"Québec, Quebec",Sep-11,138
"Québec, Quebec",Oct-11,138.7
"Québec, Quebec",Nov-11,135.1
"Québec, Quebec",Dec-11,133
"Québec, Quebec",Jan-12,139
"Québec, Quebec",Feb-12,141.1
"Québec, Quebec",Mar-12,145.5
"Québec, Quebec",Apr-12,149.3
"Québec, Quebec",May-12,145.4
"Québec, Quebec",Jun-12,139.2
"Québec, Quebec",Jul-12,139.5
"Québec, Quebec",Aug-12,145.9
"Québec, Quebec",Sep-12,150.5
"Québec, Quebec",Oct-12,149.4
"Québec, Quebec",Nov-12,139.6
"Québec, Quebec",Dec-12,135
"Québec, Quebec",Jan-13,140.6
"Québec, Quebec",Feb-13,146.9
"Québec, Quebec",Mar-13,147.9
"Québec, Quebec",Apr-13,145
"Québec, Quebec",May-13,143.3
"Québec, Quebec",Jun-13,143.6
"Québec, Quebec",Jul-13,148.8
"Québec, Quebec",Aug-13,150.1
"Québec, Quebec",Sep-13,153.2
"Québec, Quebec",Oct-13,141
"Québec, Quebec",Nov-13,140.2
"Québec, Quebec",Dec-13,143.4
"Québec, Quebec",Jan-14,145.7
"Québec, Quebec",Feb-14,145.2
"Québec, Quebec",Mar-14,145.7
"Québec, Quebec",Apr-14,149.6
"Québec, Quebec",May-14,151.7
"Québec, Quebec",Jun-14,152.2
