Location,Month,Prices
"Toronto, Ontario",12-Apr,129.9
"Toronto, Ontario",12-May,126.8
"Toronto, Ontario",12-Jun,118.1
"Toronto, Ontario",12-Jul,117.6
"Toronto, Ontario",12-Aug,119
"Toronto, Ontario",12-Sep,123.2
"Toronto, Ontario",12-Oct,122.2
"Toronto, Ontario",12-Nov,118.1
"Toronto, Ontario",12-Dec,120.4
"Toronto, Ontario",13-Jan,126.7
"Toronto, Ontario",13-Feb,131.9
"Toronto, Ontario",13-Mar,131.2
"Toronto, Ontario",13-Apr,126
"Toronto, Ontario",13-May,118.4
"Toronto, Ontario",13-Jun,118.3
"Toronto, Ontario",13-Jul,119
"Toronto, Ontario",13-Aug,124.3
"Toronto, Ontario",13-Sep,127.3
"Toronto, Ontario",13-Oct,125.2
"Toronto, Ontario",13-Nov,124.8
"Toronto, Ontario",13-Dec,132.7
"Toronto, Ontario",14-Jan,135.9
"Toronto, Ontario",14-Feb,142.6
"Toronto, Ontario",14-Mar,142
"Toronto, Ontario",14-Apr,136.8
"Toronto, Ontario",14-May,134.8
"Toronto, Ontario",14-Jun,131.1
"Toronto, Ontario",14-Jul,129.3
"Toronto, Ontario",14-Aug,127.7
"Toronto, Ontario",14-Sep,126.2
"Toronto, Ontario",14-Oct,121.9
"Toronto, Ontario",14-Nov,122.2
"Toronto, Ontario",14-Dec,119.2
"Toronto, Ontario",15-Jan,108.7
"Toronto, Ontario",15-Feb,109.9
"Toronto, Ontario",15-Mar,120.2
"Toronto, Ontario",15-Apr,112.9
"Toronto, Ontario",15-May,112.4
"Toronto, Ontario",15-Jun,113.8
"Toronto, Ontario",15-Jul,110.7
"Toronto, Ontario",15-Aug,103.9
"Toronto, Ontario",15-Sep,100.6
"Toronto, Ontario",15-Oct,99.6
"Toronto, Ontario",15-Nov,102
"Toronto, Ontario",15-Dec,101.1
"Toronto, Ontario",16-Jan,95.3
"Toronto, Ontario",16-Feb,91.7
"Toronto, Ontario",16-Mar,89.9
"Toronto, Ontario",16-Apr,87.7
"Toronto, Ontario",16-May,91.9
"Toronto, Ontario",16-Jun,94.7
"Toronto, Ontario",16-Jul,93.9
"Toronto, Ontario",16-Aug,90.8
"Toronto, Ontario",16-Sep,90.1
"Toronto, Ontario",16-Oct,93.1
"Toronto, Ontario",16-Nov,96.3
"Toronto, Ontario",16-Dec,100
"Toronto, Ontario",17-Jan,108.6
"Toronto, Ontario",17-Feb,110.3
"Toronto, Ontario",17-Mar,107
"Toronto, Ontario",17-Apr,106.9
"Toronto, Ontario",17-May,104.9
"Toronto, Ontario",17-Jun,103.5
"Toronto, Ontario",17-Jul,100.6
"Toronto, Ontario",17-Aug,101.9
"Toronto, Ontario",17-Sep,105.5
"Toronto, Ontario",17-Oct,107.2
"Toronto, Ontario",17-Nov,115.8
"Toronto, Ontario",17-Dec,119.6
"Toronto, Ontario",18-Jan,123.2
"Toronto, Ontario",18-Feb,123.4
"Toronto, Ontario",18-Mar,122.2
"Toronto, Ontario",18-Apr,123.4
"Toronto, Ontario",18-May,128.2
"Toronto, Ontario",18-Jun,129.9
"Toronto, Ontario",18-Jul,129.3
"Toronto, Ontario",18-Aug,127.5
"Toronto, Ontario",18-Sep,126.5
"Toronto, Ontario",18-Oct,128
"Toronto, Ontario",18-Nov,125.5
"Toronto, Ontario",18-Dec,116.4
"Toronto, Ontario",19-Jan,110.9
"Toronto, Ontario",19-Feb,108.9
"Toronto, Ontario",19-Mar,116
"Toronto, Ontario",19-Apr,121.5
"Toronto, Ontario",19-May,122.4
"Toronto, Ontario",19-Jun,116.6
"Toronto, Ontario",19-Jul,114.4
"Toronto, Ontario",19-Aug,114.1
"Toronto, Ontario",19-Sep,117.3
"Toronto, Ontario",19-Oct,120.3
"Toronto, Ontario",19-Nov,123.6
"Toronto, Ontario",19-Dec,125.9
"Toronto, Ontario",20-Jan,124.9
"Toronto, Ontario",20-Feb,115.9
"Toronto, Ontario",20-Mar,103.4
"Toronto, Ontario",20-Apr,93.2
"Toronto, Ontario",20-May,83.6
"Toronto, Ontario",20-Jun,91.2
"Toronto, Ontario",20-Jul,97.9
"Toronto, Ontario",20-Aug,98.2
"Toronto, Ontario",20-Sep,95.1
"Toronto, Ontario",20-Oct,95.2
"Toronto, Ontario",20-Nov,98.3
"Toronto, Ontario",20-Dec,104.4
"Toronto, Ontario",21-Jan,109.1
"Toronto, Ontario",21-Feb,114.2
"Toronto, Ontario",21-Mar,118.4
"Toronto, Ontario",21-Apr,120.1
"Toronto, Ontario",21-May,122.5
"Toronto, Ontario",21-Jun,125.6
"Toronto, Ontario",21-Jul,127.3
"Toronto, Ontario",21-Aug,127.3
"Toronto, Ontario",21-Sep,130.6
"Toronto, Ontario",21-Oct,141.3
"Toronto, Ontario",21-Nov,142.8
"Toronto, Ontario",21-Dec,140.8
"Toronto, Ontario",22-Jan,149.4
"Toronto, Ontario",22-Feb,159.7
"Toronto, Ontario",22-Mar,190.1
"Toronto, Ontario",22-Apr,198
"Toronto, Ontario",22-May,225.9
"Toronto, Ontario",22-Jun,220.3
"Toronto, Ontario",22-Jul,193.1
"Toronto, Ontario",22-Aug,182.1
"Toronto, Ontario",22-Sep,184.2
"Toronto, Ontario",22-Oct,216.4
"Toronto, Ontario",22-Nov,217.3
"Toronto, Ontario",22-Dec,207.7
"Toronto, Ontario",23-Jan,194.5
"Toronto, Ontario",23-Feb,167.1
"Toronto, Ontario",23-Mar,162.9
"Toronto, Ontario",23-Apr,158.2
"Toronto, Ontario",23-May,148.3
"Toronto, Ontario",23-Jun,146.9
"Toronto, Ontario",23-Jul,154.8
"Toronto, Ontario",23-Aug,176.6
"Toronto, Ontario",23-Sep,183.3
"Toronto, Ontario",23-Oct,176.6
"Toronto, Ontario",23-Nov,179.9
"Toronto, Ontario",23-Dec,166
,,
"Winnipeg, Manitoba",Jan-90,46
"Winnipeg, Manitoba",Feb-90,46
"Winnipeg, Manitoba",Mar-90,46
"Winnipeg, Manitoba",Apr-90,46
"Winnipeg, Manitoba",May-90,46
"Winnipeg, Manitoba",Jun-90,46
"Winnipeg, Manitoba",Jul-90,46
"Winnipeg, Manitoba",Aug-90,46
"Winnipeg, Manitoba",Sep-90,46.7
"Winnipeg, Manitoba",Oct-90,51.1
"Winnipeg, Manitoba",Nov-90,53.1
"Winnipeg, Manitoba",Dec-90,55.9
"Winnipeg, Manitoba",Jan-91,57.8
"Winnipeg, Manitoba",Feb-91,56.8
"Winnipeg, Manitoba",Mar-91,51.7
"Winnipeg, Manitoba",Apr-91,50.4
"Winnipeg, Manitoba",May-91,50.2
"Winnipeg, Manitoba",Jun-91,50.7
"Winnipeg, Manitoba",Jul-91,50.1
"Winnipeg, Manitoba",Aug-91,49.4
"Winnipeg, Manitoba",Sep-91,50.6
"Winnipeg, Manitoba",Oct-91,50.6
"Winnipeg, Manitoba",Nov-91,49
"Winnipeg, Manitoba",Dec-91,47.4
"Winnipeg, Manitoba",Jan-92,47.4
"Winnipeg, Manitoba",Feb-92,47.4
"Winnipeg, Manitoba",Mar-92,47.4
"Winnipeg, Manitoba",Apr-92,46.9
"Winnipeg, Manitoba",May-92,46.9
"Winnipeg, Manitoba",Jun-92,46.9
"Winnipeg, Manitoba",Jul-92,46.9
"Winnipeg, Manitoba",Aug-92,46.9
"Winnipeg, Manitoba",Sep-92,46.9
"Winnipeg, Manitoba",Oct-92,46.9
"Winnipeg, Manitoba",Nov-92,47.9
"Winnipeg, Manitoba",Dec-92,47.9
"Winnipeg, Manitoba",Jan-93,47.9
"Winnipeg, Manitoba",Feb-93,47.9
"Winnipeg, Manitoba",Mar-93,45.9
"Winnipeg, Manitoba",Apr-93,45.9
"Winnipeg, Manitoba",May-93,45.9
"Winnipeg, Manitoba",Jun-93,45.9
"Winnipeg, Manitoba",Jul-93,45.9
"Winnipeg, Manitoba",Aug-93,45.9
"Winnipeg, Manitoba",Sep-93,45.9
"Winnipeg, Manitoba",Oct-93,44.9
"Winnipeg, Manitoba",Nov-93,47.9
"Winnipeg, Manitoba",Dec-93,47.9
"Winnipeg, Manitoba",Jan-94,47.9
"Winnipeg, Manitoba",Feb-94,47.9
"Winnipeg, Manitoba",Mar-94,47.9
"Winnipeg, Manitoba",Apr-94,47.9
"Winnipeg, Manitoba",May-94,47.9
"Winnipeg, Manitoba",Jun-94,47.9
"Winnipeg, Manitoba",Jul-94,47.9
"Winnipeg, Manitoba",Aug-94,47.9
"Winnipeg, Manitoba",Sep-94,47.9
"Winnipeg, Manitoba",Oct-94,47.9
"Winnipeg, Manitoba",Nov-94,47.7
"Winnipeg, Manitoba",Dec-94,47.9
"Winnipeg, Manitoba",Jan-95,47.9
"Winnipeg, Manitoba",Feb-95,47.9
"Winnipeg, Manitoba",Mar-95,47.9
"Winnipeg, Manitoba",Apr-95,46.9
"Winnipeg, Manitoba",May-95,48.9
"Winnipeg, Manitoba",Jun-95,48.9
"Winnipeg, Manitoba",Jul-95,48.9
"Winnipeg, Manitoba",Aug-95,48.9
"Winnipeg, Manitoba",Sep-95,48.9
"Winnipeg, Manitoba",Oct-95,48.9
"Winnipeg, Manitoba",Nov-95,49.1
"Winnipeg, Manitoba",Dec-95,49.1
"Winnipeg, Manitoba",Jan-96,49.1
"Winnipeg, Manitoba",Feb-96,49.1
"Winnipeg, Manitoba",Mar-96,49.1
"Winnipeg, Manitoba",Apr-96,49.1
"Winnipeg, Manitoba",May-96,50.4
"Winnipeg, Manitoba",Jun-96,50.9
"Winnipeg, Manitoba",Jul-96,50.9
"Winnipeg, Manitoba",Aug-96,50.9
"Winnipeg, Manitoba",Sep-96,50.9
"Winnipeg, Manitoba",Oct-96,49.9
"Winnipeg, Manitoba",Nov-96,50.1
"Winnipeg, Manitoba",Dec-96,50.1
"Winnipeg, Manitoba",Jan-97,50.1
"Winnipeg, Manitoba",Feb-97,51.4
"Winnipeg, Manitoba",Mar-97,51.4
"Winnipeg, Manitoba",Apr-97,52.4
"Winnipeg, Manitoba",May-97,52.4
"Winnipeg, Manitoba",Jun-97,52.4
"Winnipeg, Manitoba",Jul-97,52.4
"Winnipeg, Manitoba",Aug-97,52.4
"Winnipeg, Manitoba",Sep-97,52.4
"Winnipeg, Manitoba",Oct-97,52.4
"Winnipeg, Manitoba",Nov-97,52.4
"Winnipeg, Manitoba",Dec-97,52.4
"Winnipeg, Manitoba",Jan-98,52.2
"Winnipeg, Manitoba",Feb-98,52.2
"Winnipeg, Manitoba",Mar-98,50.9
"Winnipeg, Manitoba",Apr-98,50.4
"Winnipeg, Manitoba",May-98,50.4
"Winnipeg, Manitoba",Jun-98,50.4
"Winnipeg, Manitoba",Jul-98,50.4
"Winnipeg, Manitoba",Aug-98,50.2
"Winnipeg, Manitoba",Sep-98,50.2
"Winnipeg, Manitoba",Oct-98,49.4
"Winnipeg, Manitoba",Nov-98,49.4
"Winnipeg, Manitoba",Dec-98,49.4
"Winnipeg, Manitoba",Jan-99,49.4
"Winnipeg, Manitoba",Feb-99,49.7
"Winnipeg, Manitoba",Mar-99,49.7
"Winnipeg, Manitoba",Apr-99,49.7
"Winnipeg, Manitoba",May-99,49.7
"Winnipeg, Manitoba",Jun-99,49.7
"Winnipeg, Manitoba",Jul-99,49.9
"Winnipeg, Manitoba",Aug-99,50.7
"Winnipeg, Manitoba",Sep-99,52.4
"Winnipeg, Manitoba",Oct-99,53.9
"Winnipeg, Manitoba",Nov-99,53.7
"Winnipeg, Manitoba",Dec-99,55.9
"Winnipeg, Manitoba",Jan-00,55.7
"Winnipeg, Manitoba",Feb-00,58.4
"Winnipeg, Manitoba",Mar-00,59.2
"Winnipeg, Manitoba",Apr-00,60.9
"Winnipeg, Manitoba",May-00,59.4
"Winnipeg, Manitoba",Jun-00,61.4
"Winnipeg, Manitoba",Jul-00,62.2
"Winnipeg, Manitoba",Aug-00,63.7
"Winnipeg, Manitoba",Sep-00,64.9
"Winnipeg, Manitoba",Oct-00,67.4
"Winnipeg, Manitoba",Nov-00,68.4
"Winnipeg, Manitoba",Dec-00,68.5
"Winnipeg, Manitoba",1-Jan,67.4
"Winnipeg, Manitoba",1-Feb,67.4
"Winnipeg, Manitoba",1-Mar,66.8
"Winnipeg, Manitoba",1-Apr,67.7
"Winnipeg, Manitoba",1-May,67.4
"Winnipeg, Manitoba",1-Jun,68.4
"Winnipeg, Manitoba",1-Jul,67.4
"Winnipeg, Manitoba",1-Aug,67.4
"Winnipeg, Manitoba",1-Sep,67.4
"Winnipeg, Manitoba",1-Oct,66.8
"Winnipeg, Manitoba",1-Nov,63.9
"Winnipeg, Manitoba",1-Dec,58.3
"Winnipeg, Manitoba",2-Jan,58.3
"Winnipeg, Manitoba",2-Feb,54.2
"Winnipeg, Manitoba",2-Mar,56.9
"Winnipeg, Manitoba",2-Apr,59.5
"Winnipeg, Manitoba",2-May,59.5
"Winnipeg, Manitoba",2-Jun,58.9
"Winnipeg, Manitoba",2-Jul,59.4
"Winnipeg, Manitoba",2-Aug,58.7
"Winnipeg, Manitoba",2-Sep,61.6
"Winnipeg, Manitoba",2-Oct,63.8
"Winnipeg, Manitoba",2-Nov,62.9
"Winnipeg, Manitoba",2-Dec,62.9
"Winnipeg, Manitoba",3-Jan,64.2
"Winnipeg, Manitoba",3-Feb,70.2
"Winnipeg, Manitoba",3-Mar,75.4
"Winnipeg, Manitoba",3-Apr,68.6
"Winnipeg, Manitoba",3-May,63.2
"Winnipeg, Manitoba",3-Jun,60.2
"Winnipeg, Manitoba",3-Jul,60.4
"Winnipeg, Manitoba",3-Aug,61.2
"Winnipeg, Manitoba",3-Sep,63.7
"Winnipeg, Manitoba",3-Oct,61.7
"Winnipeg, Manitoba",3-Nov,61.7
"Winnipeg, Manitoba",3-Dec,61.7
"Winnipeg, Manitoba",4-Jan,63.2
"Winnipeg, Manitoba",4-Feb,63.7
"Winnipeg, Manitoba",4-Mar,65.4
"Winnipeg, Manitoba",4-Apr,67.2
"Winnipeg, Manitoba",4-May,69.5
"Winnipeg, Manitoba",4-Jun,70.9
"Winnipeg, Manitoba",4-Jul,71.4
"Winnipeg, Manitoba",4-Aug,71.9
"Winnipeg, Manitoba",4-Sep,72.9
"Winnipeg, Manitoba",4-Oct,78.2
"Winnipeg, Manitoba",4-Nov,78.9
"Winnipeg, Manitoba",4-Dec,78.2
"Winnipeg, Manitoba",5-Jan,78.1
"Winnipeg, Manitoba",5-Feb,82.9
"Winnipeg, Manitoba",5-Mar,85.6
"Winnipeg, Manitoba",5-Apr,85.2
"Winnipeg, Manitoba",5-May,82.9
"Winnipeg, Manitoba",5-Jun,81.9
"Winnipeg, Manitoba",5-Jul,87.6
"Winnipeg, Manitoba",5-Aug,88.9
"Winnipeg, Manitoba",5-Sep,98.1
"Winnipeg, Manitoba",5-Oct,104.2
"Winnipeg, Manitoba",5-Nov,102.2
"Winnipeg, Manitoba",5-Dec,95.9
"Winnipeg, Manitoba",6-Jan,93.3
"Winnipeg, Manitoba",6-Feb,87.3
"Winnipeg, Manitoba",6-Mar,87.7
"Winnipeg, Manitoba",6-Apr,93.3
"Winnipeg, Manitoba",6-May,93.3
"Winnipeg, Manitoba",6-Jun,95.3
"Winnipeg, Manitoba",6-Jul,97.3
"Winnipeg, Manitoba",6-Aug,101
"Winnipeg, Manitoba",6-Sep,92.6
"Winnipeg, Manitoba",6-Oct,83.3
"Winnipeg, Manitoba",6-Nov,79.7
"Winnipeg, Manitoba",6-Dec,82.7
"Winnipeg, Manitoba",7-Jan,97
"Winnipeg, Manitoba",7-Feb,90.3
"Winnipeg, Manitoba",7-Mar,95
"Winnipeg, Manitoba",7-Apr,95.3
"Winnipeg, Manitoba",7-May,92.3
"Winnipeg, Manitoba",7-Jun,92.3
"Winnipeg, Manitoba",7-Jul,92.7
"Winnipeg, Manitoba",7-Aug,92.7
"Winnipeg, Manitoba",7-Sep,93.3
"Winnipeg, Manitoba",7-Oct,93.7
"Winnipeg, Manitoba",7-Nov,102
"Winnipeg, Manitoba",7-Dec,113.3
"Winnipeg, Manitoba",8-Jan,107.7
"Winnipeg, Manitoba",8-Feb,104.3
"Winnipeg, Manitoba",8-Mar,116.7
"Winnipeg, Manitoba",8-Apr,123.7
"Winnipeg, Manitoba",8-May,132
"Winnipeg, Manitoba",8-Jun,139.7
"Winnipeg, Manitoba",8-Jul,142.3
"Winnipeg, Manitoba",8-Aug,130.3
"Winnipeg, Manitoba",8-Sep,125
"Winnipeg, Manitoba",8-Oct,122.9
"Winnipeg, Manitoba",8-Nov,114.4
"Winnipeg, Manitoba",8-Dec,94.9
"Winnipeg, Manitoba",9-Jan,88.4
"Winnipeg, Manitoba",9-Feb,82.9
"Winnipeg, Manitoba",9-Mar,74.9
"Winnipeg, Manitoba",9-Apr,79.4
"Winnipeg, Manitoba",9-May,77.4
"Winnipeg, Manitoba",9-Jun,85.9
"Winnipeg, Manitoba",9-Jul,86.4
"Winnipeg, Manitoba",9-Aug,87.4
"Winnipeg, Manitoba",9-Sep,86.4
"Winnipeg, Manitoba",9-Oct,89.4
"Winnipeg, Manitoba",9-Nov,92.9
"Winnipeg, Manitoba",9-Dec,90.9
"Winnipeg, Manitoba",10-Jan,92.9
"Winnipeg, Manitoba",10-Feb,92.4
"Winnipeg, Manitoba",10-Mar,90.4
"Winnipeg, Manitoba",10-Apr,92.4
"Winnipeg, Manitoba",10-May,93.9
"Winnipeg, Manitoba",10-Jun,92.9
"Winnipeg, Manitoba",10-Jul,92.9
"Winnipeg, Manitoba",10-Aug,93.4
"Winnipeg, Manitoba",10-Sep,94.4
"Winnipeg, Manitoba",10-Oct,99.7
"Winnipeg, Manitoba",10-Nov,102.7
"Winnipeg, Manitoba",10-Dec,105.9
"Winnipeg, Manitoba",11-Jan,109.9
"Winnipeg, Manitoba",11-Feb,109.7
"Winnipeg, Manitoba",11-Mar,115.9
"Winnipeg, Manitoba",11-Apr,119
"Winnipeg, Manitoba",11-May,118.2
"Winnipeg, Manitoba",11-Jun,113.9
"Winnipeg, Manitoba",11-Jul,113.7
"Winnipeg, Manitoba",11-Aug,112.9
"Winnipeg, Manitoba",11-Sep,113.7
"Winnipeg, Manitoba",11-Oct,117.2
"Winnipeg, Manitoba",11-Nov,126.2
"Winnipeg, Manitoba",11-Dec,125.2
"Winnipeg, Manitoba",12-Jan,121.9
"Winnipeg, Manitoba",12-Feb,119.9
"Winnipeg, Manitoba",12-Mar,119.7
"Winnipeg, Manitoba",12-Apr,121.2
"Winnipeg, Manitoba",12-May,120.3
"Winnipeg, Manitoba",12-Jun,112.9
"Winnipeg, Manitoba",12-Jul,111.2
"Winnipeg, Manitoba",12-Aug,114.4
"Winnipeg, Manitoba",12-Sep,115.9
"Winnipeg, Manitoba",12-Oct,119.9
"Winnipeg, Manitoba",12-Nov,118.4
"Winnipeg, Manitoba",12-Dec,120.9
"Winnipeg, Manitoba",13-Jan,120.4
"Winnipeg, Manitoba",13-Feb,123.9
"Winnipeg, Manitoba",13-Mar,124.4
"Winnipeg, Manitoba",13-Apr,123.7
"Winnipeg, Manitoba",13-May,121.2
"Winnipeg, Manitoba",13-Jun,120.7
"Winnipeg, Manitoba",13-Jul,118.7
"Winnipeg, Manitoba",13-Aug,122.7
"Winnipeg, Manitoba",13-Sep,123.4
"Winnipeg, Manitoba",13-Oct,124.2
"Winnipeg, Manitoba",13-Nov,127.4
"Winnipeg, Manitoba",13-Dec,131.9
"Winnipeg, Manitoba",14-Jan,135.7
"Winnipeg, Manitoba",14-Feb,141.2
"Winnipeg, Manitoba",14-Mar,141.2
"Winnipeg, Manitoba",14-Apr,139.2
"Winnipeg, Manitoba",14-May,137.9
"Winnipeg, Manitoba",14-Jun,132.7
"Winnipeg, Manitoba",14-Jul,128.4
"Winnipeg, Manitoba",14-Aug,125.9
"Winnipeg, Manitoba",14-Sep,126.2
"Winnipeg, Manitoba",14-Oct,124.2
"Winnipeg, Manitoba",14-Nov,132.2
"Winnipeg, Manitoba",14-Dec,123.2
"Winnipeg, Manitoba",15-Jan,110.7
"Winnipeg, Manitoba",15-Feb,107.2
"Winnipeg, Manitoba",15-Mar,107.7
"Winnipeg, Manitoba",15-Apr,99.4
"Winnipeg, Manitoba",15-May,98.7
"Winnipeg, Manitoba",15-Jun,100.9
"Winnipeg, Manitoba",15-Jul,99.9
"Winnipeg, Manitoba",15-Aug,98.4
"Winnipeg, Manitoba",15-Sep,94.9
"Winnipeg, Manitoba",15-Oct,102.4
"Winnipeg, Manitoba",15-Nov,100.7
"Winnipeg, Manitoba",15-Dec,95.9
"Winnipeg, Manitoba",16-Jan,84.4
"Winnipeg, Manitoba",16-Feb,83.4
"Winnipeg, Manitoba",16-Mar,84.9
"Winnipeg, Manitoba",16-Apr,85.9
"Winnipeg, Manitoba",16-May,90.4
"Winnipeg, Manitoba",16-Jun,92.9
"Winnipeg, Manitoba",16-Jul,95.7
"Winnipeg, Manitoba",16-Aug,94.2
"Winnipeg, Manitoba",16-Sep,96.2
"Winnipeg, Manitoba",16-Oct,101.7
"Winnipeg, Manitoba",16-Nov,98.7
"Winnipeg, Manitoba",16-Dec,101.2
"Winnipeg, Manitoba",17-Jan,102.9
"Winnipeg, Manitoba",17-Feb,102.2
"Winnipeg, Manitoba",17-Mar,101.9
"Winnipeg, Manitoba",17-Apr,102.7
"Winnipeg, Manitoba",17-May,101.4
"Winnipeg, Manitoba",17-Jun,97.6
"Winnipeg, Manitoba",17-Jul,95.7
"Winnipeg, Manitoba",17-Aug,96.6
"Winnipeg, Manitoba",17-Sep,99.7
"Winnipeg, Manitoba",17-Oct,105.3
"Winnipeg, Manitoba",17-Nov,115.7
"Winnipeg, Manitoba",17-Dec,117.3
"Winnipeg, Manitoba",18-Jan,119.6
"Winnipeg, Manitoba",18-Feb,120.4
"Winnipeg, Manitoba",18-Mar,119.9
"Winnipeg, Manitoba",18-Apr,119.6
"Winnipeg, Manitoba",18-May,121.1
"Winnipeg, Manitoba",18-Jun,122
"Winnipeg, Manitoba",18-Jul,121.2
"Winnipeg, Manitoba",18-Aug,120.6
"Winnipeg, Manitoba",18-Sep,120.9
"Winnipeg, Manitoba",18-Oct,123.3
"Winnipeg, Manitoba",18-Nov,125
"Winnipeg, Manitoba",18-Dec,121.1
"Winnipeg, Manitoba",19-Jan,111.6
"Winnipeg, Manitoba",19-Feb,112.6
"Winnipeg, Manitoba",19-Mar,117.1
"Winnipeg, Manitoba",19-Apr,124.9
"Winnipeg, Manitoba",19-May,125.9
"Winnipeg, Manitoba",19-Jun,122
"Winnipeg, Manitoba",19-Jul,118.8
"Winnipeg, Manitoba",19-Aug,116.6
"Winnipeg, Manitoba",19-Sep,115.9
"Winnipeg, Manitoba",19-Oct,121.3
"Winnipeg, Manitoba",19-Nov,125.8
"Winnipeg, Manitoba",19-Dec,127.1
"Winnipeg, Manitoba",20-Jan,126.7
"Winnipeg, Manitoba",20-Feb,124.1
"Winnipeg, Manitoba",20-Mar,112.2
"Winnipeg, Manitoba",20-Apr,100.2
"Winnipeg, Manitoba",20-May,94.2
"Winnipeg, Manitoba",20-Jun,93.8
"Winnipeg, Manitoba",20-Jul,98
"Winnipeg, Manitoba",20-Aug,98.1
"Winnipeg, Manitoba",20-Sep,97.9
"Winnipeg, Manitoba",20-Oct,99.2
"Winnipeg, Manitoba",20-Nov,101
"Winnipeg, Manitoba",20-Dec,104.1
"Winnipeg, Manitoba",21-Jan,107.5
"Winnipeg, Manitoba",21-Feb,112.4
"Winnipeg, Manitoba",21-Mar,120.3
"Winnipeg, Manitoba",21-Apr,124.3
"Winnipeg, Manitoba",21-May,127.6
"Winnipeg, Manitoba",21-Jun,128.8
"Winnipeg, Manitoba",21-Jul,128.5
"Winnipeg, Manitoba",21-Aug,128.8
"Winnipeg, Manitoba",21-Sep,129.2
"Winnipeg, Manitoba",21-Oct,137.3
"Winnipeg, Manitoba",21-Nov,139.3
"Winnipeg, Manitoba",21-Dec,139
"Winnipeg, Manitoba",22-Jan,143.4
"Winnipeg, Manitoba",22-Feb,154.2
"Winnipeg, Manitoba",22-Mar,185.7
"Winnipeg, Manitoba",22-Apr,191.9
"Winnipeg, Manitoba",22-May,205
"Winnipeg, Manitoba",22-Jun,214.7
"Winnipeg, Manitoba",22-Jul,208
"Winnipeg, Manitoba",22-Aug,190
"Winnipeg, Manitoba",22-Sep,194.3
"Winnipeg, Manitoba",22-Oct,204.9
"Winnipeg, Manitoba",22-Nov,211
"Winnipeg, Manitoba",22-Dec,202.2
"Winnipeg, Manitoba",23-Jan,192.8
"Winnipeg, Manitoba",23-Feb,178.2
"Winnipeg, Manitoba",23-Mar,166.7
"Winnipeg, Manitoba",23-Apr,165.2
"Winnipeg, Manitoba",23-May,162
"Winnipeg, Manitoba",23-Jun,157.7
"Winnipeg, Manitoba",23-Jul,156
"Winnipeg, Manitoba",23-Aug,173.8
"Winnipeg, Manitoba",23-Sep,180.2
"Winnipeg, Manitoba",23-Oct,182.1
"Winnipeg, Manitoba",23-Nov,185.2
"Winnipeg, Manitoba",23-Dec,176.2
,,
"Regina, Saskatchewan",Jan-90,46
"Regina, Saskatchewan",Feb-90,46
"Regina, Saskatchewan",Mar-90,46
"Regina, Saskatchewan",Apr-90,46.9
"Regina, Saskatchewan",May-90,48
"Regina, Saskatchewan",Jun-90,49.2
"Regina, Saskatchewan",Jul-90,48.8
"Regina, Saskatchewan",Aug-90,47.5
"Regina, Saskatchewan",Sep-90,48.7
"Regina, Saskatchewan",Oct-90,50.9
"Regina, Saskatchewan",Nov-90,54.2
"Regina, Saskatchewan",Dec-90,57.4
"Regina, Saskatchewan",Jan-91,57.7
"Regina, Saskatchewan",Feb-91,57.2
"Regina, Saskatchewan",Mar-91,55.9
"Regina, Saskatchewan",Apr-91,55.4
"Regina, Saskatchewan",May-91,51.6
"Regina, Saskatchewan",Jun-91,50.4
"Regina, Saskatchewan",Jul-91,49.6
"Regina, Saskatchewan",Aug-91,49.6
"Regina, Saskatchewan",Sep-91,49.6
"Regina, Saskatchewan",Oct-91,49.6
"Regina, Saskatchewan",Nov-91,49.7
"Regina, Saskatchewan",Dec-91,49.6
"Regina, Saskatchewan",Jan-92,49.6
"Regina, Saskatchewan",Feb-92,49.6
"Regina, Saskatchewan",Mar-92,49.6
"Regina, Saskatchewan",Apr-92,49.6
"Regina, Saskatchewan",May-92,52.2
"Regina, Saskatchewan",Jun-92,52.2
"Regina, Saskatchewan",Jul-92,52.2
"Regina, Saskatchewan",Aug-92,52.2
"Regina, Saskatchewan",Sep-92,52.2
"Regina, Saskatchewan",Oct-92,52.2
"Regina, Saskatchewan",Nov-92,52.2
"Regina, Saskatchewan",Dec-92,52.2
"Regina, Saskatchewan",Jan-93,52.2
"Regina, Saskatchewan",Feb-93,52.2
"Regina, Saskatchewan",Mar-93,51.9
"Regina, Saskatchewan",Apr-93,51.2
"Regina, Saskatchewan",May-93,51.2
"Regina, Saskatchewan",Jun-93,51.2
"Regina, Saskatchewan",Jul-93,51.2
"Regina, Saskatchewan",Aug-93,50.9
"Regina, Saskatchewan",Sep-93,50.9
"Regina, Saskatchewan",Oct-93,50.9
"Regina, Saskatchewan",Nov-93,50.9
"Regina, Saskatchewan",Dec-93,50.9
"Regina, Saskatchewan",Jan-94,50.9
"Regina, Saskatchewan",Feb-94,50.9
"Regina, Saskatchewan",Mar-94,50.6
"Regina, Saskatchewan",Apr-94,50.2
"Regina, Saskatchewan",May-94,49.9
"Regina, Saskatchewan",Jun-94,49.9
"Regina, Saskatchewan",Jul-94,49.9
"Regina, Saskatchewan",Aug-94,49.9
"Regina, Saskatchewan",Sep-94,49.9
"Regina, Saskatchewan",Oct-94,49.9
"Regina, Saskatchewan",Nov-94,50.2
"Regina, Saskatchewan",Dec-94,50.2
"Regina, Saskatchewan",Jan-95,50.2
